state_id,store_id,product_id,activity_flag,possible_stockout_flag,stockout_risk_group,demand_volume_group,markdown_rate,support_status,absolute_uplift_vs_zero_observed,absolute_uplift_vs_zero_recovered,percentage_uplift_vs_zero_observed,percentage_uplift_vs_zero_recovered,predicted_demand_observed,predicted_demand_recovered,absolute_prediction_difference,percentage_prediction_difference,difference_in_implied_uplift
47,78,217,0,1,medium,low,0.0,supported,0.0,0.0,0.0,0.0,0.2916792471021145,0.4809014266826654,0.18922217958055088,64.87337767787974,0.0
47,78,217,0,1,medium,low,0.05,supported,0.06321749173247493,0.03211638785677656,21.67363374684761,6.678372338863814,0.35489673883458944,0.513017814539442,0.1581210757048525,44.55410782981291,-0.031101103875698366
47,78,217,0,1,medium,low,0.1,supported,0.07195297737979856,0.039065023855817504,24.668528218810316,8.123291320904213,0.36363222448191307,0.5199664505384829,0.15633422605656982,42.99240153407962,-0.03288795352398105
47,78,217,0,1,medium,low,0.2,supported,0.08181813732420934,0.12354953983045763,28.050722887242465,25.69124002869403,0.37349738442632385,0.604450966513123,0.23095358208679917,61.83539476227769,0.041731402506248294
47,78,217,0,1,medium,low,0.3,supported,0.18975578720221736,0.26726843553255725,65.05632097157239,55.57655284498062,0.4814350343043319,0.7481698622152226,0.26673482791089076,55.40411663150346,0.07751264833033988
47,78,217,0,1,medium,low,0.4,supported,0.5138575849722482,0.5859975545985394,176.17214459976677,121.85398547075312,0.8055368320743628,1.0668989812812049,0.2613621492068421,32.445710587038,0.07213996962629121
48,409,749,0,0,medium,low,0.0,supported,0.0,0.0,0.0,0.0,0.9860047739005604,0.9494269597433818,-0.036577814157178645,-3.7096994989668786,0.0
48,409,749,0,0,medium,low,0.05,supported,0.08929821029643348,0.10086460196621094,9.056569771277733,10.623734762437476,1.0753029841969939,1.0502915617095927,-0.02501142248740118,-2.3259883823422145,0.011566391669777465
48,409,749,0,0,medium,low,0.1,supported,0.07677505812905716,0.11738352296148213,7.786479351954934,12.363618049482117,1.0627798320296176,1.066810482704864,0.004030650675246328,0.3792554726550268,0.04060846483242497
48,409,749,0,0,medium,low,0.2,supported,0.06897518861731022,0.11738352296148213,6.995421365400656,12.363618049482117,1.0549799625178706,1.066810482704864,0.011830520186993265,1.1213976196057684,0.04840833434417191
48,409,749,0,0,medium,low,0.3,supported,0.16401161374551032,0.1299537622130511,16.63395736885662,13.687599754716896,1.1500163876460707,1.0793807219564329,-0.07063566568963786,-6.142144272762895,-0.034057851532459216
48,409,749,0,0,medium,low,0.4,supported,0.32237913111590055,0.3997053977229157,32.69549394173752,42.09964691027428,1.308383905016461,1.3491323574662974,0.04074845244983649,3.11441101450447,0.07732626660701514
49,34,345,0,0,medium,low,0.0,supported,0.0,0.0,0.0,0.0,0.512004384309644,0.47045779163916224,-0.041546592670481775,-8.114499395644959,0.0
49,34,345,0,0,medium,low,0.05,supported,0.010686749126692874,0.02549647340656508,2.087237815571097,5.419502845883506,0.5226911334363369,0.4959542650457273,-0.02673686839060957,-5.1152328172917265,0.014809724279872205
49,34,345,0,0,medium,low,0.1,supported,0.012123877766342162,0.017683507237889806,2.3679245994522535,3.7587871966743736,0.5241282620759862,0.48814129887705204,-0.03598696319893413,-6.866060428872056,0.005559629471547645
49,34,345,0,0,medium,low,0.2,supported,0.01734073144446313,0.08552715170763492,3.3868326084442346,18.179558980124956,0.5293451157541071,0.5559849433467972,0.026639827592690013,5.032601000717429,0.06818642026317179
49,34,345,0,0,medium,low,0.3,supported,0.16348492223234667,0.21405903231338563,31.930375450354774,45.50015668091376,0.6754893065419907,0.6845168239525479,0.009027517410557184,1.3364412024183592,0.05057411008103896
49,34,345,0,0,medium,low,0.4,supported,0.5523754216317622,0.4631375852249494,107.88490070774532,98.4440248319179,1.0643798059414062,0.9335953768641116,-0.1307844290772946,-12.287383539902885,-0.08923783640681282
50,188,259,0,0,medium,low,0.0,supported,0.0,0.0,0.0,0.0,0.669398858457134,0.6669397544981497,-0.002459103958984299,-0.3673600466920668,0.0
50,188,259,0,0,medium,low,0.05,supported,0.05472746251377836,0.07934822729047641,8.175613361504253,11.897360556979141,0.7241263209709123,0.7462879817886261,0.022161660817713758,3.0604688955373494,0.024620764776698056
50,188,259,0,0,medium,low,0.1,supported,0.06625924998217836,0.07851757780611202,9.89832132891535,11.772814152485767,0.7356581084393123,0.7454573323042617,0.009799223864949358,1.3320350516815793,0.012258327823933657
50,188,259,0,0,medium,low,0.2,supported,0.05667521222985572,0.0989602815606676,8.466583340235111,14.837964132927105,0.7260740706869897,0.7659000360588173,0.03982596537182759,5.485110538948934,0.042285069330811886
50,188,259,0,0,medium,low,0.3,supported,0.06782402935562781,0.08930755125097467,10.132080223732709,13.390647453333425,0.7372228878127618,0.7562473057491244,0.01902441793636256,2.5805517233472353,0.021483521895346858
50,188,259,0,0,medium,low,0.4,supported,0.2977251436193582,0.37862245182669585,44.476494074933285,56.77011293345331,0.9671240020764922,1.0455622063248455,0.07843820424835335,8.110459887247167,0.08089730820733765
51,877,54,0,0,medium,low,0.0,supported,0.0,0.0,0.0,0.0,0.4170558395874476,0.42696545147765497,0.009909611890207393,2.376087552211237,0.0
51,877,54,0,0,medium,low,0.05,supported,0.027826820556173693,0.04565661156086215,6.672204993868447,10.693280077545463,0.44488266014362127,0.4726220630385171,0.027739402894895848,6.235217818096284,0.017829791004688456
51,877,54,0,0,medium,low,0.1,supported,0.037142476412433234,0.053697711055184116,8.90587611701461,12.576593930339207,0.4541983159998808,0.4806631625328391,0.026464846532958275,5.826716128327791,0.016555234642750882
51,877,54,0,0,medium,low,0.2,supported,0.04014695539847768,0.12971683380692223,9.626278207299798,30.38110773553089,0.45720279498592525,0.5566822852845772,0.09947949029865194,21.75828568627065,0.08956987840844455
51,877,54,0,0,medium,low,0.3,supported,0.21437168820417524,0.22643880013227669,51.4011956807108,53.03445497723771,0.6314275277916228,0.6534042516099317,0.02197672381830884,3.480482375415428,0.012067111928101448
51,877,54,0,0,medium,low,0.4,supported,0.5657580284854853,0.5393021506077375,135.65522282223264,126.31048923075726,0.9828138680729328,0.9662676020853924,-0.016546265987540387,-1.683560491467595,-0.026455877877747835
52,256,108,0,0,medium,low,0.0,supported,0.0,0.0,0.0,0.0,0.32163324568240165,0.3330342988445113,0.011401053162109653,3.5447371548672724,0.0
52,256,108,0,0,medium,low,0.05,supported,0.03141399695885372,0.06097801054605473,9.767024205536767,18.309828974860174,0.35304724264125537,0.39401230939056603,0.040965066749310663,11.603281884554129,0.02956401358720101
52,256,108,0,0,medium,low,0.1,supported,0.05100607504090465,0.08102454330634384,15.858458578399226,24.32918879150432,0.3726393207233063,0.41405884215085514,0.041419521427548844,11.115177364308227,0.03001846826543919
52,256,108,0,0,medium,low,0.2,supported,0.02955152271260586,0.12717051015237518,9.18795650303721,38.18540930877188,0.3511847683950075,0.4602048089968865,0.10902004060187898,31.043499152917377,0.09761898743976932
52,256,108,0,0,medium,low,0.3,supported,0.04846572781099062,0.13036381902076566,15.068631262966004,39.14426215950524,0.37009897349339227,0.46339811786527696,0.09329914437188469,25.20924159589717,0.08189809120977504
52,256,108,0,0,medium,low,0.4,supported,0.22220905521929984,0.28526646155330126,69.08771347559055,85.65678146156588,0.5438423009017015,0.6183007603978126,0.07445845949611107,13.6911857302489,0.06305740633400142
53,188,719,0,1,medium,low,0.0,supported,0.0,0.0,0.0,0.0,0.35440355201531354,0.5222097863533919,0.16780623433807834,47.348914361565875,0.0
53,188,719,0,1,medium,low,0.05,supported,0.047865715409140974,0.035368265670053134,13.505992007403101,6.772807901022104,0.4022692674244545,0.557578052023445,0.1553087845989905,38.60816551892252,-0.01249744973908784
53,188,719,0,1,medium,low,0.1,supported,0.045886828503313326,0.04044408468037752,12.94762093731232,7.744796389742126,0.40029038051862686,0.5626538710337694,0.16236349051514254,40.56142700825838,-0.005442743822935803
53,188,719,0,1,medium,low,0.2,supported,0.05933601415273587,0.10690876050337916,16.74249984666407,20.472377825380583,0.4137395661680494,0.629118546856771,0.21537898068872163,52.05665551484644,0.04757274635064329
53,188,719,0,1,medium,low,0.3,supported,0.20363415423918835,0.23263104408090718,57.45827125073213,44.54743096742353,0.5580377062545019,0.7548408304342991,0.19680312417979717,35.2669939636735,0.02899688984171883
53,188,719,0,1,medium,low,0.4,supported,0.4954262628972181,0.4828194810164743,139.79156249421877,92.45699594946673,0.8498298149125316,1.0050292673698662,0.15519945245733457,18.262415572382395,-0.012606781880743767
54,860,250,0,0,medium,low,0.0,supported,0.0,0.0,0.0,0.0,0.36215712262053223,0.33921503734594516,-0.022942085274587076,-6.334843039557104,0.0
54,860,250,0,0,medium,low,0.05,supported,0.04741740300962871,0.043084290286362514,13.093047201866748,12.701173457243708,0.40957452563016095,0.3822993276323077,-0.027275197997853273,-6.6593980560408,-0.004333112723266197
54,860,250,0,0,medium,low,0.1,supported,0.056505415169187445,0.046033775815363165,15.60245861252707,13.570676634955925,0.4186625377897197,0.3852488131613083,-0.033413724628411356,-7.981063890935946,-0.01047163935382428
54,860,250,0,0,medium,low,0.2,supported,0.06680548519935137,0.12290714313802986,18.446547375888578,36.2328109330496,0.4289626078198836,0.462122180483975,0.03315957266409142,7.730177889541068,0.056101657938678495
54,860,250,0,0,medium,low,0.3,supported,0.15924796197399482,0.16507151845998036,43.97206406481604,48.66279506696331,0.5214050845945271,0.5042865558059255,-0.01711852878860154,-3.283153404979511,0.005823556485985537
54,860,250,0,0,medium,low,0.4,supported,0.5644229483978362,0.5142603616441385,155.85029622328813,151.60305559204176,0.9265800710183685,0.8534753989900836,-0.07310467202828486,-7.889730668169703,-0.05016258675369778
55,722,473,0,1,medium,low,0.0,supported,0.0,0.0,0.0,0.0,0.3315834028631208,0.46039159363339516,0.12880819077027433,38.84639268975925,0.0
55,722,473,0,1,medium,low,0.05,supported,0.06976408894585645,0.04267288669062158,21.03968061834971,9.268824036044743,0.4013474918089773,0.5030644803240167,0.10171698851503946,25.343870484047272,-0.02709120225523487
55,722,473,0,1,medium,low,0.1,supported,0.06717813318830668,0.03821176541997878,20.25979967882714,8.299839951119182,0.3987615360514275,0.49860335905337394,0.09984182300194644,25.037977331161155,-0.028966367768327894
55,722,473,0,1,medium,low,0.2,supported,0.10585495729963501,0.13208746124364507,31.9240819611627,28.690241757286493,0.43743836016275583,0.5924790548770402,0.1550406947142844,35.442866660481954,0.026232503944010055
55,722,473,0,1,medium,low,0.3,supported,0.1915373366971811,0.28167818368723213,57.76445233486207,61.18230384361218,0.5231207395603019,0.7420697773206273,0.21894903776032537,41.854398268430025,0.09014084699005104
55,722,473,0,1,medium,low,0.4,supported,0.5685807415269903,0.5899026329598691,171.47442743438614,128.13062643137707,0.9001641443901112,1.0502942265932642,0.15013008220315305,16.678078452554978,0.02132189143287877
56,4,295,0,1,medium,medium,0.0,supported,0.0,0.0,0.0,0.0,0.8008709488428356,1.0202391500220926,0.21936820117925704,27.39120472483343,0.0
56,4,295,0,1,medium,medium,0.05,supported,0.04664947278316722,0.027098314351351682,5.82484267291381,2.6560747400023788,0.8475204216260028,1.0473374643734443,0.1998170427474415,23.57666407189154,-0.01955115843181554
56,4,295,0,1,medium,medium,0.1,supported,0.026890952048760797,0.03761594271112312,3.3577135102247135,3.6869730700207493,0.8277619008915964,1.0578550927332158,0.23009319184161936,27.797026124756652,0.010724990662362321
56,4,295,0,1,medium,medium,0.2,supported,0.030975013981148214,0.05624259054454006,3.8676660735295076,5.512686956124169,0.8318459628239838,1.0764817405666327,0.24463577774264889,29.40878343775928,0.025267576563391847
56,4,295,0,1,medium,medium,0.3,supported,0.1056897057593249,0.11657067940039667,13.196845997727102,11.42581907368212,0.9065606546021605,1.1368098294224893,0.2302491748203288,25.398099250333384,0.010880973641071767
56,4,295,0,1,medium,medium,0.4,supported,0.4237248378113003,0.4276103495421557,52.908004519771,41.91275638980292,1.224595786654136,1.4478494995642484,0.22325371291011242,18.23080851193277,0.0038855117308553844
57,876,548,0,1,medium,medium,0.0,supported,0.0,0.0,0.0,0.0,0.5508898163692681,0.7991960977902433,0.2483062814209751,45.073674270742444,0.0
57,876,548,0,1,medium,medium,0.05,supported,0.040326005242760754,0.0335420002174609,7.320158050576442,4.196967466458323,0.5912158216120289,0.8327380980077042,0.24152227639567525,40.85179515952948,-0.006784005025299855
57,876,548,0,1,medium,medium,0.1,supported,0.0424235540964788,0.04005662832478851,7.70091456329296,5.0121151036077505,0.593313370465747,0.8392527261150318,0.24593935564928482,41.45184785844689,-0.002366925771690287
57,876,548,0,1,medium,medium,0.2,supported,0.04391688874963107,0.05368943674824078,7.971991393682432,6.7179302922887985,0.5948067051188992,0.852885534538484,0.2580788294195848,43.388688661133365,0.009772547998609715
57,876,548,0,1,medium,medium,0.3,supported,0.1092438495726169,0.1328835625015139,19.83043547484811,16.627153569559905,0.660133665941885,0.9320796602917572,0.2719459943498721,41.19559543473017,0.023639712928896994
57,876,548,0,1,medium,medium,0.4,supported,0.41377887922826595,0.3797435776863236,75.11100531052564,47.515694675725385,0.9646686955975341,1.1789396754765669,0.21427097987903276,22.21187241349314,-0.03403530154194234
58,370,223,0,0,medium,medium,0.0,supported,0.0,0.0,0.0,0.0,0.7994623386258823,0.7951556962269541,-0.0043066423989281954,-0.5386923424473555,0.0
58,370,223,0,0,medium,medium,0.05,supported,0.07336203835301891,0.08438596180782931,9.176422053740986,10.61250799161022,0.8728243769789013,0.8795416580347835,0.006717281055882207,0.7696028242397013,0.011023923454810403
58,370,223,0,0,medium,medium,0.1,supported,0.06054261077585177,0.07683760034316967,7.57291592746101,9.663214475827452,0.8600049494017341,0.8719932965701238,0.011988347168389701,1.393985834236111,0.016294989567317897
58,370,223,0,0,medium,medium,0.2,supported,0.05431789537534559,0.11776921234312732,6.794303214921582,14.810836783531457,0.8537802340012279,0.9129249085700815,0.05914467456885353,6.927388596439266,0.06345131696778172
58,370,223,0,0,medium,medium,0.3,supported,0.15431515831889042,0.13373190493432174,19.302367461627725,16.818329488034234,0.9537774969447728,0.9288876011612759,-0.024889895783496874,-2.6096123952626726,-0.020583253384568678
58,370,223,0,0,medium,medium,0.4,supported,0.364380525343891,0.3951323500657331,45.578197713501936,49.69245041451027,1.1638428639697733,1.1902880462926873,0.02644518232291393,2.2722296232252193,0.030751824721842125
59,370,223,0,1,medium,medium,0.0,supported,0.0,0.0,0.0,0.0,0.41304778074619625,0.6924415574286837,0.2793937766824875,67.64199923256953,0.0
59,370,223,0,1,medium,medium,0.05,supported,0.07551126126595126,0.027322146316014928,18.28148335031252,3.9457692888152485,0.4885590420121475,0.7197637037446987,0.23120466173255116,47.323791364156655,-0.04818911494993633
59,370,223,0,1,medium,medium,0.1,supported,0.08337384192566455,0.031147959411724768,20.185035681597064,4.498279902117619,0.4964216226718608,0.7235895168404085,0.2271678941685477,45.761079653596745,-0.05222588251393978
59,370,223,0,1,medium,medium,0.2,supported,0.08946694418034756,0.07013472816514832,21.66019244038062,10.128613369998618,0.5025147249265438,0.7625762855938321,0.26006156066728825,51.7520279043173,-0.019332216015199244
59,370,223,0,1,medium,medium,0.3,supported,0.15984772303587086,0.15424034482465343,38.6995719350183,22.274853837110875,0.5728955037820671,0.8466819022533372,0.27378639847127006,47.789936674982194,-0.005607378211217429
59,370,223,0,1,medium,medium,0.4,supported,0.42327727999595993,0.3814656111146961,102.47658981033223,55.08993604185639,0.8363250607421562,1.0739071685433799,0.23758210780122369,28.407866624299526,-0.04181166888126381
60,378,18,0,0,medium,medium,0.0,supported,0.0,0.0,0.0,0.0,0.36870353691379937,0.4303477272878808,0.06164419037408142,16.71917521867805,0.0
60,378,18,0,0,medium,medium,0.05,supported,0.02799886673472357,0.03512431556825818,7.593869852479762,8.161845257001165,0.39670240364852294,0.46547204285613897,0.06876963920761603,17.335322038670007,0.007125448833534609
60,378,18,0,0,medium,medium,0.1,supported,0.04267504554073659,0.03385416616238135,11.57435209272586,7.866700348514821,0.41137858245453596,0.46420189345026214,0.05282331099572618,12.840559340875268,-0.00882087937835524
60,378,18,0,0,medium,medium,0.2,supported,0.0551616755879859,0.11624123334968278,14.960983572252085,27.011002029045983,0.42386521250178527,0.5465889606375636,0.1227237481357783,28.953484389866357,0.06107955776169688
60,378,18,0,0,medium,medium,0.3,supported,0.17994503272922918,0.2528678196987098,48.8048024262103,58.7589532056606,0.5486485696430285,0.6832155469865906,0.13456697734356204,24.5269895501808,0.07292278696948062
60,378,18,0,0,medium,medium,0.4,supported,0.5887873735972955,0.5588164720972699,159.69127351630218,129.85231166875667,0.9574909105110949,0.9891641993851508,0.03167328887405585,3.3079466892431464,-0.02997090150002557
61,49,11,0,1,medium,medium,0.0,supported,0.0,0.0,0.0,0.0,0.48721770772695067,0.7703191839050438,0.28310147617809317,58.10574445228303,0.0
61,49,11,0,1,medium,medium,0.05,supported,0.04684764383856893,0.02127941711911041,9.615340964746611,2.762415575740551,0.5340653515655196,0.7915986010241542,0.25753324945863465,48.22129889230238,-0.02556822671945852
61,49,11,0,1,medium,medium,0.1,supported,0.046895410503646484,0.026095957645753787,9.625144932114793,3.387681131536069,0.5341131182305972,0.7964151415507976,0.2623020233202005,49.10982605878529,-0.020799452857892697
61,49,11,0,1,medium,medium,0.2,supported,0.048544915595618965,0.03963350381348141,9.963700995618318,5.145075527337117,0.5357626233225696,0.8099526877185252,0.2741900643959556,51.17752759525229,-0.008911411782137557
61,49,11,0,1,medium,medium,0.3,supported,0.11319175782385033,0.11699263803240023,23.232275023814598,15.18755348131402,0.600409465550801,0.8873118219374441,0.2869023563866431,47.7844492547175,0.003800880208549906
61,49,11,0,1,medium,medium,0.4,supported,0.37789369476082907,0.30822240154734226,77.56156822046592,40.01229723824928,0.8651114024877797,1.078541585452386,0.21343018296460636,24.670832259388842,-0.0696712932134868
62,613,768,0,1,medium,medium,0.0,supported,0.0,0.0,0.0,0.0,0.5862215617788691,0.8969727691599045,0.31075120738103545,53.00917394407527,0.0
62,613,768,0,1,medium,medium,0.05,supported,0.08871835660407057,0.0412273338478677,15.133929283470525,4.596274855309246,0.6749399183829397,0.9382001030077722,0.2632601846248326,39.004980658955034,-0.04749102275620287
62,613,768,0,1,medium,medium,0.1,supported,0.09732049801051423,0.04383636813660208,16.601316695892,4.887145925027214,0.6835420597893833,0.9408091372965066,0.2572670775071233,37.63734415792845,-0.053484129873912156
62,613,768,0,1,medium,medium,0.2,supported,0.0926831101223391,0.04653213732854877,15.810252669843017,5.187686731240482,0.6789046719012082,0.9435049064884533,0.26460023458724513,38.97457854373829,-0.046150972793790324
62,613,768,0,1,medium,medium,0.3,supported,0.24740809871124592,0.14512903139281574,42.203855136357426,16.17987037987141,0.833629660490115,1.0421018005527203,0.20847214006260528,25.00776423190587,-0.10227906731843017
62,613,768,0,1,medium,medium,0.4,supported,0.6274042321798217,0.34322617732245275,107.02510332031889,38.264949519472566,1.2136257939586907,1.2401989464823573,0.026573152523666543,2.1895672171722946,-0.2841780548573689
63,57,11,0,1,medium,medium,0.0,supported,0.0,0.0,0.0,0.0,0.6118843168028956,0.986771100749934,0.37488678394703845,61.26759154505337,0.0
63,57,11,0,1,medium,medium,0.05,supported,0.07086066090895438,0.02373637352415181,11.58072840944875,2.4054589262000547,0.6827449777118499,1.0105074742740858,0.3277624965622359,48.00657745747152,-0.047124287384802566
63,57,11,0,1,medium,medium,0.1,supported,0.06011691586763246,0.03313007098048559,9.824882615351903,3.35742209670582,0.672001232670528,1.0199011717304196,0.3478999390598916,51.77072930020377,-0.026986844887146866
63,57,11,0,1,medium,medium,0.2,supported,0.061914680657138454,0.06866726830674152,10.118690568936884,6.958783881546116,0.673798997460034,1.0554383690566755,0.3816393715966415,56.63994351954764,0.00675258764960307
63,57,11,0,1,medium,medium,0.3,supported,0.1391513135510436,0.13893371174783886,22.741441434242216,14.079629170559516,0.7510356303539392,1.1257048124977729,0.3746691821438337,49.88700495704366,-0.00021760180320473665
63,57,11,0,1,medium,medium,0.4,supported,0.3971403412044767,0.32688807607050596,64.90448117375205,33.12704190688955,1.0090246580073723,1.31365917682044,0.3046345188130677,30.19098853487503,-0.07025226513397076
64,542,489,0,1,medium,medium,0.0,supported,0.0,0.0,0.0,0.0,0.4574078693648788,0.7032546668811093,0.24584679751623045,53.74782857531382,0.0
64,542,489,0,1,medium,medium,0.05,supported,0.05235690071502869,0.030042736323024455,11.446436369301516,4.271956908051844,0.5097647700799075,0.7332974032041337,0.22353263312422622,43.850153295055414,-0.022314164392004232
64,542,489,0,1,medium,medium,0.1,supported,0.0720807109627773,0.035399316337275444,15.758520084681304,5.033641155098079,0.5294885803276561,0.7386539832183847,0.2091654028907286,39.50328876994735,-0.03668139462550185
64,542,489,0,1,medium,medium,0.2,supported,0.046850381230344074,0.05328162623004529,10.242583122891368,7.576434077052907,0.5042582505952229,0.7565362931111546,0.25227804251593167,50.02953193490527,0.006431244999701213
64,542,489,0,1,medium,medium,0.3,supported,0.14312586408541011,0.14162610684350607,31.290643137413365,20.138665765505557,0.6005337334502889,0.8448807737246153,0.2443470402743264,40.68831219030147,-0.0014997572419040428
64,542,489,0,1,medium,medium,0.4,supported,0.43145189868944317,0.3616001411062828,94.32542104894783,51.41809335015961,0.888859768054322,1.064854807987392,0.17599503993307009,19.800090662030545,-0.06985175758316037
65,160,677,0,0,medium,medium,0.0,supported,0.0,0.0,0.0,0.0,0.6075692689586227,0.6130566056901186,0.005487336731495818,0.9031623243389353,0.0
65,160,677,0,0,medium,medium,0.05,supported,0.06496167054067992,0.02439300525403265,10.692059960837819,3.9789156543829085,0.6725309394993026,0.6374496109441512,-0.03508132855515145,-5.2163144466289335,-0.040568665286647265
65,160,677,0,0,medium,medium,0.1,supported,0.06321790006168837,0.030126891147532975,10.405052278243797,4.914210346631709,0.6707871690203111,0.6431834968376515,-0.027603672182659578,-4.115116307751521,-0.033091008914155395
65,160,677,0,0,medium,medium,0.2,supported,0.08750426366405462,0.07748769472835071,14.402351819741877,12.639566070921404,0.6950735326226773,0.6905443004184693,-0.004529232204208089,-0.651619144109572,-0.010016568935703907
65,160,677,0,0,medium,medium,0.3,supported,0.2050483151375453,0.15946532198223062,33.74896091913919,26.01151679994058,0.812617584096168,0.7725219276723492,-0.04009565642381885,-4.934135958725916,-0.045582993155314666
65,160,677,0,0,medium,medium,0.4,supported,0.8686491934741416,0.42723022800153676,142.971219555428,69.68854491349998,1.4762184624327643,1.0402868336916553,-0.435931628741109,-29.530292421807715,-0.44141896547260484
66,565,772,0,1,medium,medium,0.0,supported,0.0,0.0,0.0,0.0,0.7416658889591681,1.0433087022738867,0.30164281331471865,40.67098376845066,0.0
66,565,772,0,1,medium,medium,0.05,supported,0.05467895510730303,0.022646257870380104,7.37245111596514,2.170619091072723,0.7963448440664711,1.0659549601442668,0.2696101160777957,33.855950482589094,-0.032032697236922925
66,565,772,0,1,medium,medium,0.1,supported,0.054080686767393304,0.02688359742774349,7.291785637234649,2.57676346120288,0.7957465757265614,1.0701922997016302,0.27444572397506883,34.48908639342676,-0.027197089339649816
66,565,772,0,1,medium,medium,0.2,supported,0.06580940033365645,0.034200276299714005,8.873186877451179,3.27805914253132,0.8074752892928245,1.0775089785736007,0.2700336892807762,33.441727921763146,-0.03160912403394245
66,565,772,0,1,medium,medium,0.3,supported,0.12747467354460795,0.104152276037905,17.187614455816778,9.982881941931998,0.869140562503776,1.1474609783117917,0.2783204158080157,32.02248609893943,-0.023322397506702952
66,565,772,0,1,medium,medium,0.4,supported,0.36108693736063,0.39578286825639797,48.68593024648453,37.93535579582448,1.102752826319798,1.4390915705302847,0.3363387442104866,30.499921304481738,0.034695930895767946
67,510,793,0,1,medium,medium,0.0,supported,0.0,0.0,0.0,0.0,0.484885473810314,0.7711383552354312,0.2862528814251172,59.035153017823475,0.0
67,510,793,0,1,medium,medium,0.05,supported,0.053248785966844125,0.024012029212044927,10.981724312837414,3.113841899967995,0.5381342597771581,0.7951503844474761,0.257016124670318,47.76059505610153,-0.029236756754799198
67,510,793,0,1,medium,medium,0.1,supported,0.055276362433618886,0.025879143951236472,11.399880058119226,3.355966380810549,0.5401618362439329,0.7970174991866676,0.25685566294273476,47.55161244430099,-0.029397218482382415
67,510,793,0,1,medium,medium,0.2,supported,0.05693237121234318,0.06926015371599914,11.741405813822126,8.981546987745649,0.5418178450226572,0.8403985089514303,0.29858066392877314,55.107203771829894,0.01232778250365596
67,510,793,0,1,medium,medium,0.3,supported,0.11257350408639388,0.14774300071966384,23.2165140361438,19.159078227221293,0.5974589778967079,0.918881355955095,0.32142237805838714,53.79823384526268,0.03516949663326996
67,510,793,0,1,medium,medium,0.4,supported,0.35465071707375195,0.34259670331789915,73.14113047908926,44.427397624814446,0.839536190884066,1.1137350585533303,0.2741988676692644,32.66075609921255,-0.0120540137558528
68,268,596,0,0,medium,medium,0.0,supported,0.0,0.0,0.0,0.0,0.8042647687165063,0.8270184637250995,0.022753695008593144,2.829129895233984,0.0
68,268,596,0,0,medium,medium,0.05,supported,0.054956459644578626,0.05580417636993684,6.83313030512096,6.74763367659057,0.8592212283610849,0.8828226400950363,0.02360141173395136,2.74683759606007,0.0008477167253582163
68,268,596,0,0,medium,medium,0.1,supported,0.06351721386213693,0.02526727413014007,7.897550201471781,3.05522491194814,0.8677819825786433,0.8522857378552395,-0.015496244723403718,-1.7857301758393396,-0.03824993973199686
68,268,596,0,0,medium,medium,0.2,supported,0.06769069908979586,0.13317197938748637,8.416469516353509,16.102660971757054,0.8719554678063022,0.9601904431125858,0.08823497530628366,10.119206606762665,0.06548128029769051
68,268,596,0,0,medium,medium,0.3,supported,0.15959063251930505,0.16992006498920298,19.843046559653388,20.546102952023617,0.9638554012358114,0.9969385287143024,0.03308312747849107,3.432374548721051,0.010329432469897926
68,268,596,0,0,medium,medium,0.4,supported,0.5017135426138135,0.3682976697810867,62.381638749945225,44.53318588827886,1.3059783113303198,1.1953161335061862,-0.11066217782413368,-8.473508086930547,-0.13341587283272682
69,18,88,0,1,medium,medium,0.0,supported,0.0,0.0,0.0,0.0,0.4474415217511425,0.6825071050738789,0.23506558332273642,52.53548718562489,0.0
69,18,88,0,1,medium,medium,0.05,supported,0.060210310339728235,0.03576082537158998,13.456576426810907,5.239626826700805,0.5076518320908707,0.7182679304454689,0.21061609835459816,41.48829671058834,-0.024449484968138258
69,18,88,0,1,medium,medium,0.1,supported,0.06095321733467274,0.017924965349030098,13.622610860101103,2.6263412081387383,0.5083947390858152,0.700432070422909,0.19203733133709378,37.773272729456494,-0.04302825198564264
69,18,88,0,1,medium,medium,0.2,supported,0.07398739812975452,0.01661891173733121,16.53565762967004,2.4349800337290617,0.521428919880897,0.6991260168112101,0.1776970969303131,34.078872527995195,-0.05736848639242331
69,18,88,0,1,medium,medium,0.3,supported,0.15084791254054353,0.07590179416095943,33.713436327986116,11.121026227667375,0.598289434291686,0.7584088992348383,0.16011946494315232,26.76287692305941,-0.07494611837958409
69,18,88,0,1,medium,medium,0.4,supported,0.34934981176972246,0.26712579279539295,78.07719998861067,39.138902849440306,0.796791333520865,0.9496328978692719,0.1528415643484069,19.182131872974818,-0.08222401897432952
70,358,11,0,0,medium,medium,0.0,supported,0.0,0.0,0.0,0.0,0.7997507316089354,0.7976952854043677,-0.002055446204567657,-0.257010856424289,0.0
70,358,11,0,0,medium,medium,0.05,supported,0.07737272679368168,0.09520436791310383,9.674605315836793,11.934929246177362,0.8771234584026171,0.8928996533174716,0.01577619491485449,1.798628774971478,0.017831641119422148
70,358,11,0,0,medium,medium,0.1,supported,0.05674495872972507,0.10956476694635708,7.095330643282538,13.735165413547158,0.8564956903386605,0.9072600523507248,0.05076436201206436,5.926983939871544,0.052819808216632014
