scenario_id,calibration_mode,policy_id,policy_kind,normalized_accounting_profit,raw_accounting_profit,revenue,procurement_cost,disposal_cost,physical_waste_units,waste_rate,sell_through_rate,stockout_rate,average_markdown,terminal_inventory,episode_length,action_entropy,episode_conservation_error,raw_financial_sum_error,normalized_profit_always_zero,waste_rate_always_zero,physical_waste_units_always_zero,sell_through_rate_always_zero,average_markdown_always_zero,normalized_profit_difference,normalized_profit_sacrifice,physical_waste_reduction,waste_rate_reduction,sell_through_change,average_markdown_change,efficiency_label,waste_reduction_efficiency,normalized_profit_sacrifice_per_0p10_waste_rate_reduction,physical_waste_units_reduced_per_normalized_profit_unit_sacrificed
core_005,recovered_calibration,selected_recovered_financial_ppo,ppo_cross_scenario_financial_policy,0.30489401166821106,0.47559029541824893,1.3355472153321475,0.8579199737274122,0.002036946186486191,0.04073892372972382,0.02611713066196465,0.9738828693380354,0.4375,0.13020833333333334,0.0,2.625,0.8528403490244132,2.7755575615628914e-17,0.0,0.393781299678444,0.05354161935386282,0.08351713576252562,0.9464583806461372,0.0,-0.08888728801023293,0.08888728801023293,0.0427782120328018,0.02742448869189817,0.027424488691898175,0.13020833333333334,MATERIAL_PROFIT_SACRIFICE,0.3085310543926258,0.3241164822026101,0.4812635528702041
core_006,observed_calibration,always_20pct,fixed_or_rule_policy,0.03334723242686638,0.08249052231909051,1.4745421634210636,1.3605263157894738,0.03152532531249933,0.6305065062499866,0.2548856089095691,0.745114391090431,0.0625,0.20000000000000004,0.0,2.875,0.0,1.3877787807814457e-16,6.938893903907228e-18,0.15768298493398658,0.27839715720572716,0.6886666520352198,0.7216028427942729,0.0,-0.1243357525071202,0.1243357525071202,0.05816014578523321,0.02351154829615809,0.02351154829615809,0.20000000000000004,MATERIAL_PROFIT_SACRIFICE,0.18909724533827613,0.5288284333339175,0.46776687004731493
core_006,observed_calibration,always_40pct,fixed_or_rule_policy,0.05,0.12368421052631581,1.4842105263157896,1.3605263157894738,0.0,0.0,0.0,1.0,0.35416666666666663,0.4000000000000001,0.0,2.875,0.0,0.0,0.0,0.15768298493398658,0.27839715720572716,0.6886666520352198,0.7216028427942729,0.0,-0.10768298493398658,0.10768298493398658,0.6886666520352198,0.27839715720572716,0.2783971572057271,0.4000000000000001,MATERIAL_PROFIT_SACRIFICE,2.585340268719281,0.038679628058993464,6.395315401568748
core_006,observed_calibration,expiry_threshold_rule,fixed_or_rule_policy,0.05,0.12368421052631581,1.4842105263157896,1.3605263157894738,0.0,0.0,0.0,1.0,0.35416666666666663,0.4000000000000001,0.0,2.875,0.0,0.0,0.0,0.15768298493398658,0.27839715720572716,0.6886666520352198,0.7216028427942729,0.0,-0.10768298493398658,0.10768298493398658,0.6886666520352198,0.27839715720572716,0.2783971572057271,0.4000000000000001,MATERIAL_PROFIT_SACRIFICE,2.585340268719281,0.038679628058993464,6.395315401568748
core_006,observed_calibration,inventory_coverage_rule,fixed_or_rule_policy,0.08027063489856813,0.19856420211751064,1.5734520478357947,1.3605263157894738,0.014361529928810311,0.2872305985762062,0.11611449729676421,0.8838855027032358,0.10416666666666666,0.27708333333333335,0.0,2.875,0.16620766860684477,1.6653345369377348e-16,0.0,0.15768298493398658,0.27839715720572716,0.6886666520352198,0.7216028427942729,0.0,-0.07741235003541845,0.07741235003541845,0.4014360534590136,0.16228265990896296,0.16228265990896296,0.27708333333333335,MATERIAL_PROFIT_SACRIFICE,2.09634069802446,0.047702169830618445,5.185684884586823
core_006,observed_calibration,selected_observed_financial_ppo,ppo_cross_scenario_financial_policy,0.06588990414442321,0.16299081551515215,1.557273568803958,1.3605263157894738,0.03375643749933206,0.6751287499866412,0.27292438829247195,0.7270756117075281,0.0625,0.13333333333333333,0.0,2.875,0.5569498972579612,1.942890293094024e-16,2.7755575615628914e-17,0.15768298493398658,0.27839715720572716,0.6886666520352198,0.7216028427942729,0.0,-0.09179308078956337,0.09179308078956337,0.013537902048578632,0.00547276891325521,0.00547276891325521,0.13333333333333333,MATERIAL_PROFIT_SACRIFICE,0.05962071287052226,1.677269445220641,0.14748281604813349
core_006,observed_calibration,selected_recovered_financial_ppo,ppo_cross_scenario_financial_policy,0.10308327029138263,0.2549954580892097,1.6434002078643395,1.3605263157894738,0.027878433985655995,0.5575686797131199,0.22540010456487822,0.7745998954351219,0.10416666666666666,0.13333333333333333,0.0,2.875,0.8457612224912716,1.8735013540549517e-16,2.0816681711721685e-17,0.15768298493398658,0.27839715720572716,0.6886666520352198,0.7216028427942729,0.0,-0.05459971464260395,0.05459971464260395,0.13109797232209996,0.052997052640848946,0.052997052640848974,0.13333333333333333,MATERIAL_PROFIT_SACRIFICE,0.9706470626770556,0.10302405873891883,2.4010743129379786
core_006,recovered_calibration,always_10pct,fixed_or_rule_policy,-0.015161943343718695,-0.04730085103672601,1.728496938492681,1.7158399474548245,0.05995784207458256,1.1991568414916511,0.384380992993388,0.615619007006612,0.041666666666666664,0.10000000000000002,0.0,3.0,0.0,1.1102230246251565e-16,6.938893903907228e-18,0.030704800910145547,0.39932876103795656,1.2457895279210316,0.6006712389620434,0.0,-0.04586674425386424,0.04586674425386424,0.046632686429380454,0.014947768044568543,0.014947768044568543,0.10000000000000002,MATERIAL_PROFIT_SACRIFICE,0.32589555434402134,0.30684677549923917,1.016699292438915
core_006,recovered_calibration,always_20pct,fixed_or_rule_policy,-0.04723419771045318,-0.14735695148649958,1.6230291253994777,1.7158399474548245,0.05454612943115303,1.0909225886230605,0.3496872914240625,0.6503127085759375,0.041666666666666664,0.20000000000000004,0.0,3.0,0.0,2.7755575615628914e-17,2.0816681711721685e-17,0.030704800910145547,0.39932876103795656,1.2457895279210316,0.6006712389620434,0.0,-0.07793899862059872,0.07793899862059872,0.15486693929797113,0.04964146961389404,0.04964146961389404,0.20000000000000004,MATERIAL_PROFIT_SACRIFICE,0.6369272186257491,0.1570038099733948,1.9870275733442757
core_006,recovered_calibration,always_40pct,fixed_or_rule_policy,-0.03389523251636003,-0.10574326178152771,1.6302296634848465,1.7158399474548245,0.02013297781154983,0.4026595562309966,0.12906958848670758,0.8709304115132924,0.0625,0.4000000000000001,0.0,2.875,0.0,1.1102230246251565e-16,6.938893903907228e-18,0.030704800910145547,0.39932876103795656,1.2457895279210316,0.6006712389620434,0.0,-0.06460003342650558,0.06460003342650558,0.843129971690035,0.270259172551249,0.270259172551249,0.4000000000000001,MATERIAL_PROFIT_SACRIFICE,4.183576357723073,0.023902993862032765,13.051540796016003
