state_id,scenario_id,calibration_mode,source_policy,episode_index,day,prefix_actions,inventory_coverage_state,fraction_expiring_today,fraction_expiring_within_two_days,predicted_baseline_demand,episode_day,episode_period,remaining_inventory_life,shelf_life_class,scenario_inventory_coverage,age_profile,margin_scenario,disposal_scenario,demand_target,response_model,action,markdown,predicted_demand_after_action,sales,revenue,expired_units,disposal_cost,immediate_financial_reward,terminated_after_action,preferred_one_step_action
state_0006,core_002,recovered_calibration,always_0pct,1,1,0,2.5673441886901855,0.5,1.0,0.44221848249435425,1,early,2,short_shelf_life,balanced_inventory,uniform,medium_margin,moderate_disposal_cost,observed_sales_demand,observed_target_response,2,0.1,0.44779943422013585,0.44779943422013585,0.40301949079812227,0.07215206500859878,0.003607603250429939,0.25605714388114814,False,5
state_0006,core_002,recovered_calibration,always_0pct,1,1,0,2.5673441886901855,0.5,1.0,0.44221848249435425,1,early,2,short_shelf_life,balanced_inventory,uniform,medium_margin,moderate_disposal_cost,observed_sales_demand,observed_target_response,3,0.2,0.5099456102658062,0.5099456102658062,0.40795648821264496,0.010005888962928422,0.0005002944481464211,0.2612142314356211,False,5
state_0006,core_002,recovered_calibration,always_0pct,1,1,0,2.5673441886901855,0.5,1.0,0.44221848249435425,1,early,2,short_shelf_life,balanced_inventory,uniform,medium_margin,moderate_disposal_cost,observed_sales_demand,observed_target_response,4,0.3,0.643734824032743,0.643734824032743,0.45061437682292005,0.0,0.0,0.2888823140179644,False,5
state_0006,core_002,recovered_calibration,always_0pct,1,1,0,2.5673441886901855,0.5,1.0,0.44221848249435425,1,early,2,short_shelf_life,balanced_inventory,uniform,medium_margin,moderate_disposal_cost,observed_sales_demand,observed_target_response,5,0.4,0.8557687353910652,0.8557687353910652,0.5134612412346391,0.0,0.0,0.32917252346053893,False,5
state_0007,core_002,recovered_calibration,always_0pct,1,2,0|0,1.264838695526123,1.0,1.0,0.43991056084632874,2,late,1,short_shelf_life,balanced_inventory,uniform,medium_margin,moderate_disposal_cost,observed_sales_demand,observed_target_response,0,0.0,0.43991055254154565,0.43991055254154565,0.43991055254154576,0.08004094668718897,0.00400204733435945,0.27945459390846206,True,0
state_0007,core_002,recovered_calibration,always_0pct,1,2,0|0,1.264838695526123,1.0,1.0,0.43991056084632874,2,late,1,short_shelf_life,balanced_inventory,uniform,medium_margin,moderate_disposal_cost,observed_sales_demand,observed_target_response,1,0.05,0.4613553172977158,0.4613553172977158,0.43828755143283005,0.05859618193101884,0.002929809096550943,0.27910150785349724,True,0
state_0007,core_002,recovered_calibration,always_0pct,1,2,0|0,1.264838695526123,1.0,1.0,0.43991056084632874,2,late,1,short_shelf_life,balanced_inventory,uniform,medium_margin,moderate_disposal_cost,observed_sales_demand,observed_target_response,2,0.1,0.4454825829326635,0.4454825829326635,0.40093432463939715,0.07446891629607111,0.003723445814803555,0.2546461092453128,True,0
state_0007,core_002,recovered_calibration,always_0pct,1,2,0|0,1.264838695526123,1.0,1.0,0.43991056084632874,2,late,1,short_shelf_life,balanced_inventory,uniform,medium_margin,moderate_disposal_cost,observed_sales_demand,observed_target_response,3,0.2,0.5072685920277116,0.5072685920277116,0.4058148736221693,0.012682907201023053,0.000634145360051153,0.25975546364301244,True,0
state_0007,core_002,recovered_calibration,always_0pct,1,2,0|0,1.264838695526123,1.0,1.0,0.43991056084632874,2,late,1,short_shelf_life,balanced_inventory,uniform,medium_margin,moderate_disposal_cost,observed_sales_demand,observed_target_response,4,0.3,0.6392713130507688,0.5199514992287346,0.36396604946011435,0.0,0.0,0.23333333333333334,True,0
state_0007,core_002,recovered_calibration,always_0pct,1,2,0|0,1.264838695526123,1.0,1.0,0.43991056084632874,2,late,1,short_shelf_life,balanced_inventory,uniform,medium_margin,moderate_disposal_cost,observed_sales_demand,observed_target_response,5,0.4,0.8507294528928702,0.5199514992287346,0.3119708995372409,0.0,0.0,0.2,True,0
state_0008,core_003,observed_calibration,always_0pct,0,0,,2.21427583694458,0.3333333432674408,0.6666666865348816,1.514770746231079,0,early,3,short_shelf_life,high_inventory,uniform,medium_margin,moderate_disposal_cost,observed_sales_demand,observed_target_response,0,0.0,1.51477069976981,1.51477069976981,1.51477069976981,0.0,0.0,0.06235411267290188,False,0
state_0008,core_003,observed_calibration,always_0pct,0,0,,2.21427583694458,0.3333333432674408,0.6666666865348816,1.514770746231079,0,early,3,short_shelf_life,high_inventory,uniform,medium_margin,moderate_disposal_cost,observed_sales_demand,observed_target_response,1,0.05,1.5090003054821186,1.5090003054821186,1.4335502902080126,0.0,0.0,0.029520330084090152,False,0
state_0008,core_003,observed_calibration,always_0pct,0,0,,2.21427583694458,0.3333333432674408,0.6666666865348816,1.514770746231079,0,early,3,short_shelf_life,high_inventory,uniform,medium_margin,moderate_disposal_cost,observed_sales_demand,observed_target_response,2,0.1,1.516303884885236,1.516303884885236,1.3646734963967124,0.0,0.0,0.0016765198199475274,False,0
state_0008,core_003,observed_calibration,always_0pct,0,0,,2.21427583694458,0.3333333432674408,0.6666666865348816,1.514770746231079,0,early,3,short_shelf_life,high_inventory,uniform,medium_margin,moderate_disposal_cost,observed_sales_demand,observed_target_response,3,0.2,1.5104599477031728,1.5104599477031728,1.2083679581625384,0.0,0.0,-0.06151082542365474,False,0
state_0008,core_003,observed_calibration,always_0pct,0,0,,2.21427583694458,0.3333333432674408,0.6666666865348816,1.514770746231079,0,early,3,short_shelf_life,high_inventory,uniform,medium_margin,moderate_disposal_cost,observed_sales_demand,observed_target_response,4,0.3,1.5334269972438355,1.5334269972438355,1.0733988980706848,0.0,0.0,-0.11607278588631896,False,0
state_0008,core_003,observed_calibration,always_0pct,0,0,,2.21427583694458,0.3333333432674408,0.6666666865348816,1.514770746231079,0,early,3,short_shelf_life,high_inventory,uniform,medium_margin,moderate_disposal_cost,observed_sales_demand,observed_target_response,5,0.4,2.0824119241323036,2.0824119241323036,1.2494471544793821,0.0,0.0,-0.04490434180620726,False,0
state_0009,core_003,observed_calibration,always_0pct,0,1,0,0.81682288646698,0.14010867476463318,1.0,1.1891764402389526,1,early,2,short_shelf_life,high_inventory,uniform,medium_margin,moderate_disposal_cost,observed_sales_demand,observed_target_response,0,0.0,1.1891764352457859,0.9589135107565061,0.9589135107565059,0.0,0.0,0.3876458873270982,True,0
state_0009,core_003,observed_calibration,always_0pct,0,1,0,0.81682288646698,0.14010867476463318,1.0,1.1891764402389526,1,early,2,short_shelf_life,high_inventory,uniform,medium_margin,moderate_disposal_cost,observed_sales_demand,observed_target_response,1,0.05,1.19188915912023,0.9589135107565061,0.9109678352186807,0.0,0.0,0.36826359296074324,True,0
state_0009,core_003,observed_calibration,always_0pct,0,1,0,0.81682288646698,0.14010867476463318,1.0,1.1891764402389526,1,early,2,short_shelf_life,high_inventory,uniform,medium_margin,moderate_disposal_cost,observed_sales_demand,observed_target_response,2,0.1,1.1779855703026345,0.9589135107565061,0.8630221596808556,0.0,0.0,0.3488812985943884,True,0
state_0009,core_003,observed_calibration,always_0pct,0,1,0,0.81682288646698,0.14010867476463318,1.0,1.1891764402389526,1,early,2,short_shelf_life,high_inventory,uniform,medium_margin,moderate_disposal_cost,observed_sales_demand,observed_target_response,3,0.2,1.1996317069870055,0.9589135107565061,0.7671308086052049,0.0,0.0,0.31011670986167855,True,0
state_0009,core_003,observed_calibration,always_0pct,0,1,0,0.81682288646698,0.14010867476463318,1.0,1.1891764402389526,1,early,2,short_shelf_life,high_inventory,uniform,medium_margin,moderate_disposal_cost,observed_sales_demand,observed_target_response,4,0.3,1.3001820029581408,0.9589135107565061,0.6712394575295542,0.0,0.0,0.2713521211289687,True,0
state_0009,core_003,observed_calibration,always_0pct,0,1,0,0.81682288646698,0.14010867476463318,1.0,1.1891764402389526,1,early,2,short_shelf_life,high_inventory,uniform,medium_margin,moderate_disposal_cost,observed_sales_demand,observed_target_response,5,0.4,1.8311083449824217,0.9589135107565061,0.5753481064539039,0.0,0.0,0.23258753239625893,True,0
