scenario_id,policy_id,policy_kind,calibration_mode,training_calibration_mode,cross_scenario_policy_evaluation,cross_calibration_policy_evaluation,episode_index,episode_id,shelf_life_class,inventory_coverage,age_profile,margin_scenario,disposal_scenario,demand_target,response_model,normalized_episode_return,normalized_accounting_profit,raw_accounting_profit,revenue,procurement_cost,disposal_cost,physical_waste_units,waste_rate,sell_through_rate,stockout_rate,average_markdown,maximum_markdown,first_markdown_day,terminal_inventory,episode_length,initial_inventory,action_entropy,episode_conservation_error,raw_financial_sum_error,action_0_share,action_1_share,action_2_share,action_3_share,action_4_share,action_5_share
core_005,always_0pct,fixed_or_rule_policy,observed_calibration,observed_calibration,False,False,1,core_005__observed_calibration__episode_01,short_shelf_life,balanced_inventory,uniform,medium_margin,moderate_disposal_cost,recovered_demand,recovered_target_response,0.45000000000000007,0.45000000000000007,0.5565789473684212,1.236842105263158,0.6802631578947369,0.0,0.0,0.0,1.0,0.3333333333333333,0.0,0.0,-1,0.0,3,1.236842105263158,-0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
core_005,always_0pct,fixed_or_rule_policy,observed_calibration,observed_calibration,False,False,2,core_005__observed_calibration__episode_02,short_shelf_life,balanced_inventory,uniform,medium_margin,moderate_disposal_cost,recovered_demand,recovered_target_response,0.45000000000000007,0.45000000000000007,0.5565789473684212,1.236842105263158,0.6802631578947369,0.0,0.0,0.0,1.0,0.3333333333333333,0.0,0.0,-1,0.0,3,1.236842105263158,-0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
core_005,always_0pct,fixed_or_rule_policy,observed_calibration,observed_calibration,False,False,3,core_005__observed_calibration__episode_03,short_shelf_life,balanced_inventory,uniform,medium_margin,moderate_disposal_cost,recovered_demand,recovered_target_response,0.45000000000000007,0.45000000000000007,0.5565789473684212,1.236842105263158,0.6802631578947369,0.0,0.0,0.0,1.0,0.3333333333333333,0.0,0.0,-1,0.0,3,1.236842105263158,-0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
core_005,always_0pct,fixed_or_rule_policy,observed_calibration,observed_calibration,False,False,4,core_005__observed_calibration__episode_04,short_shelf_life,balanced_inventory,uniform,medium_margin,moderate_disposal_cost,recovered_demand,recovered_target_response,0.45000000000000007,0.45000000000000007,0.5565789473684212,1.236842105263158,0.6802631578947369,0.0,0.0,0.0,1.0,0.3333333333333333,0.0,0.0,-1,0.0,3,1.236842105263158,-0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
core_005,always_0pct,fixed_or_rule_policy,observed_calibration,observed_calibration,False,False,5,core_005__observed_calibration__episode_05,short_shelf_life,balanced_inventory,uniform,medium_margin,moderate_disposal_cost,recovered_demand,recovered_target_response,0.45000000000000007,0.45000000000000007,0.5565789473684212,1.236842105263158,0.6802631578947369,0.0,0.0,0.0,1.0,0.5,0.0,0.0,-1,0.0,2,1.236842105263158,-0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
core_005,always_0pct,fixed_or_rule_policy,observed_calibration,observed_calibration,False,False,6,core_005__observed_calibration__episode_06,short_shelf_life,balanced_inventory,uniform,medium_margin,moderate_disposal_cost,recovered_demand,recovered_target_response,0.45000000000000007,0.45000000000000007,0.5565789473684212,1.236842105263158,0.6802631578947369,0.0,0.0,0.0,1.0,0.5,0.0,0.0,-1,0.0,2,1.236842105263158,-0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
core_005,always_0pct,fixed_or_rule_policy,observed_calibration,observed_calibration,False,False,7,core_005__observed_calibration__episode_07,short_shelf_life,balanced_inventory,uniform,medium_margin,moderate_disposal_cost,recovered_demand,recovered_target_response,0.45000000000000007,0.4500000000000002,0.5565789473684213,1.2368421052631582,0.6802631578947369,0.0,0.0,0.0,1.0000000000000002,0.3333333333333333,0.0,0.0,-1,0.0,3,1.236842105263158,-0.0,2.220446049250313e-16,1.1102230246251565e-16,1.0,0.0,0.0,0.0,0.0,0.0
core_005,always_5pct,fixed_or_rule_policy,observed_calibration,observed_calibration,False,False,0,core_005__observed_calibration__episode_00,short_shelf_life,balanced_inventory,uniform,medium_margin,moderate_disposal_cost,recovered_demand,recovered_target_response,0.39999999999999997,0.39999999999999997,0.49473684210526314,1.175,0.6802631578947369,0.0,0.0,0.0,1.0,1.0,0.05,0.05,0,1.1102230246251565e-16,1,1.236842105263158,-0.0,1.1102230246251565e-16,0.0,0.0,1.0,0.0,0.0,0.0,0.0
core_005,always_5pct,fixed_or_rule_policy,observed_calibration,observed_calibration,False,False,1,core_005__observed_calibration__episode_01,short_shelf_life,balanced_inventory,uniform,medium_margin,moderate_disposal_cost,recovered_demand,recovered_target_response,0.4,0.4,0.4947368421052632,1.1750000000000003,0.6802631578947369,0.0,0.0,0.0,1.0,0.3333333333333333,0.05000000000000001,0.05,0,0.0,3,1.236842105263158,-0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
core_005,always_5pct,fixed_or_rule_policy,observed_calibration,observed_calibration,False,False,2,core_005__observed_calibration__episode_02,short_shelf_life,balanced_inventory,uniform,medium_margin,moderate_disposal_cost,recovered_demand,recovered_target_response,0.4000000000000001,0.4000000000000001,0.49473684210526325,1.1750000000000003,0.6802631578947369,0.0,0.0,0.0,1.0,0.3333333333333333,0.05000000000000001,0.05,0,0.0,3,1.236842105263158,-0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
core_005,always_5pct,fixed_or_rule_policy,observed_calibration,observed_calibration,False,False,3,core_005__observed_calibration__episode_03,short_shelf_life,balanced_inventory,uniform,medium_margin,moderate_disposal_cost,recovered_demand,recovered_target_response,0.4,0.4000000000000001,0.49473684210526325,1.175,0.6802631578947369,0.0,0.0,0.0,1.0,0.3333333333333333,0.05000000000000001,0.05,0,0.0,3,1.236842105263158,-0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
core_005,always_5pct,fixed_or_rule_policy,observed_calibration,observed_calibration,False,False,4,core_005__observed_calibration__episode_04,short_shelf_life,balanced_inventory,uniform,medium_margin,moderate_disposal_cost,recovered_demand,recovered_target_response,0.4,0.4,0.4947368421052632,1.175,0.6802631578947369,0.0,0.0,0.0,1.0000000000000002,0.3333333333333333,0.05000000000000001,0.05,0,0.0,3,1.236842105263158,-0.0,2.220446049250313e-16,0.0,0.0,1.0,0.0,0.0,0.0,0.0
core_005,always_5pct,fixed_or_rule_policy,observed_calibration,observed_calibration,False,False,5,core_005__observed_calibration__episode_05,short_shelf_life,balanced_inventory,uniform,medium_margin,moderate_disposal_cost,recovered_demand,recovered_target_response,0.4000000000000001,0.4000000000000001,0.49473684210526325,1.175,0.6802631578947369,0.0,0.0,0.0,1.0,0.3333333333333333,0.05000000000000001,0.05,0,0.0,3,1.236842105263158,-0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
core_005,always_5pct,fixed_or_rule_policy,observed_calibration,observed_calibration,False,False,6,core_005__observed_calibration__episode_06,short_shelf_life,balanced_inventory,uniform,medium_margin,moderate_disposal_cost,recovered_demand,recovered_target_response,0.4000000000000001,0.4000000000000001,0.49473684210526325,1.1750000000000003,0.6802631578947369,0.0,0.0,0.0,1.0,0.5,0.05,0.05,0,0.0,2,1.236842105263158,-0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
core_005,always_5pct,fixed_or_rule_policy,observed_calibration,observed_calibration,False,False,7,core_005__observed_calibration__episode_07,short_shelf_life,balanced_inventory,uniform,medium_margin,moderate_disposal_cost,recovered_demand,recovered_target_response,0.39999999999999997,0.4,0.4947368421052632,1.175,0.6802631578947369,0.0,0.0,0.0,1.0,0.5,0.05,0.05,0,0.0,2,1.236842105263158,-0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
core_005,always_10pct,fixed_or_rule_policy,observed_calibration,observed_calibration,False,False,0,core_005__observed_calibration__episode_00,short_shelf_life,balanced_inventory,uniform,medium_margin,moderate_disposal_cost,recovered_demand,recovered_target_response,0.3499999999999999,0.3499999999999999,0.4328947368421052,1.1131578947368421,0.6802631578947369,0.0,0.0,0.0,1.0,1.0,0.1,0.1,0,1.1102230246251565e-16,1,1.236842105263158,-0.0,1.1102230246251565e-16,0.0,0.0,0.0,1.0,0.0,0.0,0.0
core_005,always_10pct,fixed_or_rule_policy,observed_calibration,observed_calibration,False,False,1,core_005__observed_calibration__episode_01,short_shelf_life,balanced_inventory,uniform,medium_margin,moderate_disposal_cost,recovered_demand,recovered_target_response,0.3500000000000001,0.3500000000000001,0.4328947368421054,1.1131578947368421,0.6802631578947369,0.0,0.0,0.0,1.0,0.3333333333333333,0.10000000000000002,0.1,0,0.0,3,1.236842105263158,-0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
core_005,always_10pct,fixed_or_rule_policy,observed_calibration,observed_calibration,False,False,2,core_005__observed_calibration__episode_02,short_shelf_life,balanced_inventory,uniform,medium_margin,moderate_disposal_cost,recovered_demand,recovered_target_response,0.3500000000000001,0.3500000000000001,0.4328947368421054,1.1131578947368423,0.6802631578947369,0.0,0.0,0.0,1.0,0.3333333333333333,0.10000000000000002,0.1,0,0.0,3,1.236842105263158,-0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
core_005,always_10pct,fixed_or_rule_policy,observed_calibration,observed_calibration,False,False,3,core_005__observed_calibration__episode_03,short_shelf_life,balanced_inventory,uniform,medium_margin,moderate_disposal_cost,recovered_demand,recovered_target_response,0.35000000000000003,0.35000000000000003,0.43289473684210533,1.1131578947368423,0.6802631578947369,0.0,0.0,0.0,1.0000000000000002,0.3333333333333333,0.10000000000000002,0.1,0,0.0,3,1.236842105263158,-0.0,2.220446049250313e-16,0.0,0.0,0.0,1.0,0.0,0.0,0.0
core_005,always_10pct,fixed_or_rule_policy,observed_calibration,observed_calibration,False,False,4,core_005__observed_calibration__episode_04,short_shelf_life,balanced_inventory,uniform,medium_margin,moderate_disposal_cost,recovered_demand,recovered_target_response,0.3500000000000001,0.35000000000000014,0.43289473684210544,1.1131578947368423,0.6802631578947369,0.0,0.0,0.0,1.0,0.3333333333333333,0.10000000000000002,0.1,0,0.0,3,1.236842105263158,-0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
core_005,always_10pct,fixed_or_rule_policy,observed_calibration,observed_calibration,False,False,5,core_005__observed_calibration__episode_05,short_shelf_life,balanced_inventory,uniform,medium_margin,moderate_disposal_cost,recovered_demand,recovered_target_response,0.35000000000000003,0.3500000000000001,0.4328947368421054,1.1131578947368423,0.6802631578947369,0.0,0.0,0.0,1.0,0.3333333333333333,0.10000000000000002,0.1,0,0.0,3,1.236842105263158,-0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
core_005,always_10pct,fixed_or_rule_policy,observed_calibration,observed_calibration,False,False,6,core_005__observed_calibration__episode_06,short_shelf_life,balanced_inventory,uniform,medium_margin,moderate_disposal_cost,recovered_demand,recovered_target_response,0.35000000000000003,0.3500000000000001,0.4328947368421054,1.1131578947368423,0.6802631578947369,0.0,0.0,0.0,1.0,0.5,0.1,0.1,0,0.0,2,1.236842105263158,-0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
core_005,always_10pct,fixed_or_rule_policy,observed_calibration,observed_calibration,False,False,7,core_005__observed_calibration__episode_07,short_shelf_life,balanced_inventory,uniform,medium_margin,moderate_disposal_cost,recovered_demand,recovered_target_response,0.35000000000000014,0.35000000000000014,0.43289473684210544,1.1131578947368423,0.6802631578947369,0.0,0.0,0.0,1.0,0.5,0.1,0.1,0,0.0,2,1.236842105263158,-0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
core_005,always_20pct,fixed_or_rule_policy,observed_calibration,observed_calibration,False,False,0,core_005__observed_calibration__episode_00,short_shelf_life,balanced_inventory,uniform,medium_margin,moderate_disposal_cost,recovered_demand,recovered_target_response,0.25,0.25,0.3092105263157895,0.9894736842105264,0.6802631578947369,0.0,0.0,0.0,1.0,1.0,0.2,0.2,0,1.1102230246251565e-16,1,1.236842105263158,-0.0,1.1102230246251565e-16,0.0,0.0,0.0,0.0,1.0,0.0,0.0
core_005,always_20pct,fixed_or_rule_policy,observed_calibration,observed_calibration,False,False,1,core_005__observed_calibration__episode_01,short_shelf_life,balanced_inventory,uniform,medium_margin,moderate_disposal_cost,recovered_demand,recovered_target_response,0.2500000000000001,0.2500000000000001,0.30921052631578966,0.9894736842105265,0.6802631578947369,0.0,0.0,0.0,1.0,0.3333333333333333,0.20000000000000004,0.2,0,0.0,3,1.236842105263158,-0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
core_005,always_20pct,fixed_or_rule_policy,observed_calibration,observed_calibration,False,False,2,core_005__observed_calibration__episode_02,short_shelf_life,balanced_inventory,uniform,medium_margin,moderate_disposal_cost,recovered_demand,recovered_target_response,0.2500000000000001,0.2500000000000001,0.3092105263157896,0.9894736842105265,0.6802631578947369,0.0,0.0,0.0,1.0,0.3333333333333333,0.20000000000000004,0.2,0,0.0,3,1.236842105263158,-0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
core_005,always_20pct,fixed_or_rule_policy,observed_calibration,observed_calibration,False,False,3,core_005__observed_calibration__episode_03,short_shelf_life,balanced_inventory,uniform,medium_margin,moderate_disposal_cost,recovered_demand,recovered_target_response,0.2500000000000001,0.2500000000000001,0.3092105263157896,0.9894736842105265,0.6802631578947369,0.0,0.0,0.0,1.0,0.3333333333333333,0.20000000000000004,0.2,0,0.0,3,1.236842105263158,-0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
core_005,always_20pct,fixed_or_rule_policy,observed_calibration,observed_calibration,False,False,4,core_005__observed_calibration__episode_04,short_shelf_life,balanced_inventory,uniform,medium_margin,moderate_disposal_cost,recovered_demand,recovered_target_response,0.2500000000000001,0.2500000000000001,0.3092105263157896,0.9894736842105265,0.6802631578947369,0.0,0.0,0.0,1.0,0.3333333333333333,0.20000000000000004,0.2,0,0.0,3,1.236842105263158,-0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
core_005,always_20pct,fixed_or_rule_policy,observed_calibration,observed_calibration,False,False,5,core_005__observed_calibration__episode_05,short_shelf_life,balanced_inventory,uniform,medium_margin,moderate_disposal_cost,recovered_demand,recovered_target_response,0.25000000000000006,0.25000000000000006,0.30921052631578955,0.9894736842105265,0.6802631578947369,0.0,0.0,0.0,1.0,0.5,0.2,0.2,0,0.0,2,1.236842105263158,-0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
core_005,always_20pct,fixed_or_rule_policy,observed_calibration,observed_calibration,False,False,6,core_005__observed_calibration__episode_06,short_shelf_life,balanced_inventory,uniform,medium_margin,moderate_disposal_cost,recovered_demand,recovered_target_response,0.2500000000000001,0.2500000000000001,0.30921052631578966,0.9894736842105265,0.6802631578947369,0.0,0.0,0.0,1.0,0.5,0.2,0.2,0,0.0,2,1.236842105263158,-0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
core_005,always_20pct,fixed_or_rule_policy,observed_calibration,observed_calibration,False,False,7,core_005__observed_calibration__episode_07,short_shelf_life,balanced_inventory,uniform,medium_margin,moderate_disposal_cost,recovered_demand,recovered_target_response,0.2500000000000001,0.2500000000000001,0.3092105263157896,0.9894736842105265,0.6802631578947369,0.0,0.0,0.0,1.0,0.3333333333333333,0.20000000000000004,0.2,0,0.0,3,1.236842105263158,-0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
core_005,always_40pct,fixed_or_rule_policy,observed_calibration,observed_calibration,False,False,0,core_005__observed_calibration__episode_00,short_shelf_life,balanced_inventory,uniform,medium_margin,moderate_disposal_cost,recovered_demand,recovered_target_response,0.049999999999999926,0.049999999999999926,0.06184210526315781,0.7421052631578947,0.6802631578947369,0.0,0.0,0.0,1.0,1.0,0.4,0.4,0,1.1102230246251565e-16,1,1.236842105263158,-0.0,1.1102230246251565e-16,0.0,0.0,0.0,0.0,0.0,0.0,1.0
core_005,always_40pct,fixed_or_rule_policy,observed_calibration,observed_calibration,False,False,1,core_005__observed_calibration__episode_01,short_shelf_life,balanced_inventory,uniform,medium_margin,moderate_disposal_cost,recovered_demand,recovered_target_response,0.05000000000000006,0.05000000000000005,0.06184210526315796,0.7421052631578948,0.6802631578947369,0.0,0.0,0.0,1.0,0.5,0.4,0.4,0,0.0,2,1.236842105263158,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
core_005,always_40pct,fixed_or_rule_policy,observed_calibration,observed_calibration,False,False,2,core_005__observed_calibration__episode_02,short_shelf_life,balanced_inventory,uniform,medium_margin,moderate_disposal_cost,recovered_demand,recovered_target_response,0.05000000000000004,0.05000000000000003,0.061842105263157934,0.7421052631578948,0.6802631578947369,0.0,0.0,0.0,1.0,0.5,0.4,0.4,0,0.0,2,1.236842105263158,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
core_005,always_40pct,fixed_or_rule_policy,observed_calibration,observed_calibration,False,False,3,core_005__observed_calibration__episode_03,short_shelf_life,balanced_inventory,uniform,medium_margin,moderate_disposal_cost,recovered_demand,recovered_target_response,0.05000000000000005,0.05000000000000005,0.06184210526315796,0.7421052631578948,0.6802631578947369,0.0,0.0,0.0,1.0,0.5,0.4,0.4,0,0.0,2,1.236842105263158,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
core_005,always_40pct,fixed_or_rule_policy,observed_calibration,observed_calibration,False,False,4,core_005__observed_calibration__episode_04,short_shelf_life,balanced_inventory,uniform,medium_margin,moderate_disposal_cost,recovered_demand,recovered_target_response,0.050000000000000044,0.05000000000000004,0.06184210526315795,0.7421052631578948,0.6802631578947369,0.0,0.0,0.0,1.0,0.5,0.4,0.4,0,0.0,2,1.236842105263158,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
core_005,always_40pct,fixed_or_rule_policy,observed_calibration,observed_calibration,False,False,5,core_005__observed_calibration__episode_05,short_shelf_life,balanced_inventory,uniform,medium_margin,moderate_disposal_cost,recovered_demand,recovered_target_response,0.050000000000000044,0.05000000000000005,0.06184210526315796,0.7421052631578948,0.6802631578947369,0.0,0.0,0.0,1.0,0.5,0.4,0.4,0,0.0,2,1.236842105263158,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
core_005,always_40pct,fixed_or_rule_policy,observed_calibration,observed_calibration,False,False,6,core_005__observed_calibration__episode_06,short_shelf_life,balanced_inventory,uniform,medium_margin,moderate_disposal_cost,recovered_demand,recovered_target_response,0.05000000000000005,0.05000000000000005,0.06184210526315796,0.7421052631578948,0.6802631578947369,0.0,0.0,0.0,1.0,0.5,0.4,0.4,0,0.0,2,1.236842105263158,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
core_005,always_40pct,fixed_or_rule_policy,observed_calibration,observed_calibration,False,False,7,core_005__observed_calibration__episode_07,short_shelf_life,balanced_inventory,uniform,medium_margin,moderate_disposal_cost,recovered_demand,recovered_target_response,0.05000000000000006,0.05000000000000005,0.06184210526315796,0.7421052631578948,0.6802631578947369,0.0,0.0,0.0,1.0,0.5,0.4,0.4,0,0.0,2,1.236842105263158,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
core_005,expiry_threshold_rule,fixed_or_rule_policy,observed_calibration,observed_calibration,False,False,0,core_005__observed_calibration__episode_00,short_shelf_life,balanced_inventory,uniform,medium_margin,moderate_disposal_cost,recovered_demand,recovered_target_response,0.049999999999999926,0.049999999999999926,0.06184210526315781,0.7421052631578947,0.6802631578947369,0.0,0.0,0.0,1.0,1.0,0.4,0.4,0,1.1102230246251565e-16,1,1.236842105263158,-0.0,1.1102230246251565e-16,0.0,0.0,0.0,0.0,0.0,0.0,1.0
core_005,expiry_threshold_rule,fixed_or_rule_policy,observed_calibration,observed_calibration,False,False,1,core_005__observed_calibration__episode_01,short_shelf_life,balanced_inventory,uniform,medium_margin,moderate_disposal_cost,recovered_demand,recovered_target_response,0.05000000000000006,0.05000000000000005,0.06184210526315796,0.7421052631578948,0.6802631578947369,0.0,0.0,0.0,1.0,0.5,0.4,0.4,0,0.0,2,1.236842105263158,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
core_005,expiry_threshold_rule,fixed_or_rule_policy,observed_calibration,observed_calibration,False,False,2,core_005__observed_calibration__episode_02,short_shelf_life,balanced_inventory,uniform,medium_margin,moderate_disposal_cost,recovered_demand,recovered_target_response,0.05000000000000004,0.05000000000000003,0.061842105263157934,0.7421052631578948,0.6802631578947369,0.0,0.0,0.0,1.0,0.5,0.4,0.4,0,0.0,2,1.236842105263158,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
core_005,expiry_threshold_rule,fixed_or_rule_policy,observed_calibration,observed_calibration,False,False,3,core_005__observed_calibration__episode_03,short_shelf_life,balanced_inventory,uniform,medium_margin,moderate_disposal_cost,recovered_demand,recovered_target_response,0.05000000000000005,0.05000000000000005,0.06184210526315796,0.7421052631578948,0.6802631578947369,0.0,0.0,0.0,1.0,0.5,0.4,0.4,0,0.0,2,1.236842105263158,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
core_005,expiry_threshold_rule,fixed_or_rule_policy,observed_calibration,observed_calibration,False,False,4,core_005__observed_calibration__episode_04,short_shelf_life,balanced_inventory,uniform,medium_margin,moderate_disposal_cost,recovered_demand,recovered_target_response,0.050000000000000044,0.05000000000000004,0.06184210526315795,0.7421052631578948,0.6802631578947369,0.0,0.0,0.0,1.0,0.5,0.4,0.4,0,0.0,2,1.236842105263158,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
core_005,expiry_threshold_rule,fixed_or_rule_policy,observed_calibration,observed_calibration,False,False,5,core_005__observed_calibration__episode_05,short_shelf_life,balanced_inventory,uniform,medium_margin,moderate_disposal_cost,recovered_demand,recovered_target_response,0.050000000000000044,0.05000000000000005,0.06184210526315796,0.7421052631578948,0.6802631578947369,0.0,0.0,0.0,1.0,0.5,0.4,0.4,0,0.0,2,1.236842105263158,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
core_005,expiry_threshold_rule,fixed_or_rule_policy,observed_calibration,observed_calibration,False,False,6,core_005__observed_calibration__episode_06,short_shelf_life,balanced_inventory,uniform,medium_margin,moderate_disposal_cost,recovered_demand,recovered_target_response,0.05000000000000005,0.05000000000000005,0.06184210526315796,0.7421052631578948,0.6802631578947369,0.0,0.0,0.0,1.0,0.5,0.4,0.4,0,0.0,2,1.236842105263158,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
core_005,expiry_threshold_rule,fixed_or_rule_policy,observed_calibration,observed_calibration,False,False,7,core_005__observed_calibration__episode_07,short_shelf_life,balanced_inventory,uniform,medium_margin,moderate_disposal_cost,recovered_demand,recovered_target_response,0.05000000000000006,0.05000000000000005,0.06184210526315796,0.7421052631578948,0.6802631578947369,0.0,0.0,0.0,1.0,0.5,0.4,0.4,0,0.0,2,1.236842105263158,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
core_005,inventory_coverage_rule,fixed_or_rule_policy,observed_calibration,observed_calibration,False,False,0,core_005__observed_calibration__episode_00,short_shelf_life,balanced_inventory,uniform,medium_margin,moderate_disposal_cost,recovered_demand,recovered_target_response,0.25,0.25,0.3092105263157895,0.9894736842105264,0.6802631578947369,0.0,0.0,0.0,1.0,1.0,0.2,0.2,0,1.1102230246251565e-16,1,1.236842105263158,-0.0,1.1102230246251565e-16,0.0,0.0,0.0,0.0,1.0,0.0,0.0
core_005,inventory_coverage_rule,fixed_or_rule_policy,observed_calibration,observed_calibration,False,False,1,core_005__observed_calibration__episode_01,short_shelf_life,balanced_inventory,uniform,medium_margin,moderate_disposal_cost,recovered_demand,recovered_target_response,0.20162199763295083,0.20162199763295083,0.24937457601970237,0.9296377339144393,0.6802631578947369,0.0,0.0,0.0,1.0,0.3333333333333333,0.16666666666666666,0.3,0,0.0,3,1.236842105263158,1.0986122886681096,0.0,0.0,0.3333333333333333,0.0,0.0,0.3333333333333333,0.3333333333333333,0.0
core_005,inventory_coverage_rule,fixed_or_rule_policy,observed_calibration,observed_calibration,False,False,2,core_005__observed_calibration__episode_02,short_shelf_life,balanced_inventory,uniform,medium_margin,moderate_disposal_cost,recovered_demand,recovered_target_response,0.19213234344382507,0.19213234344382507,0.23763737215420472,0.9179005300489416,0.6802631578947369,0.0,0.0,0.0,1.0,0.5,0.25,0.3,0,0.0,2,1.236842105263158,0.6931471805599453,0.0,0.0,0.0,0.0,0.0,0.5,0.5,0.0
core_005,inventory_coverage_rule,fixed_or_rule_policy,observed_calibration,observed_calibration,False,False,3,core_005__observed_calibration__episode_03,short_shelf_life,balanced_inventory,uniform,medium_margin,moderate_disposal_cost,recovered_demand,recovered_target_response,0.19896706166289005,0.19896706166289002,0.24609083942515347,0.9263539973198903,0.6802631578947369,0.0,0.0,0.0,1.0,0.3333333333333333,0.16666666666666666,0.3,0,0.0,3,1.236842105263158,1.0986122886681096,0.0,0.0,0.3333333333333333,0.0,0.0,0.3333333333333333,0.3333333333333333,0.0
core_005,inventory_coverage_rule,fixed_or_rule_policy,observed_calibration,observed_calibration,False,False,4,core_005__observed_calibration__episode_04,short_shelf_life,balanced_inventory,uniform,medium_margin,moderate_disposal_cost,recovered_demand,recovered_target_response,0.20405467589695364,0.20405467589695364,0.2523834149251795,0.9326465728199164,0.6802631578947369,0.0,0.0,0.0,1.0,0.3333333333333333,0.16666666666666666,0.3,0,0.0,3,1.236842105263158,1.0986122886681096,0.0,0.0,0.3333333333333333,0.0,0.0,0.3333333333333333,0.3333333333333333,0.0
core_005,inventory_coverage_rule,fixed_or_rule_policy,observed_calibration,observed_calibration,False,False,5,core_005__observed_calibration__episode_05,short_shelf_life,balanced_inventory,uniform,medium_margin,moderate_disposal_cost,recovered_demand,recovered_target_response,0.23561300018892714,0.2356130001889271,0.29141607918104145,0.9716792370757783,0.6802631578947369,0.0,0.0,0.0,1.0,0.5,0.2,0.3,0,0.0,2,1.236842105263158,0.6931471805599453,0.0,0.0,0.0,0.0,0.5,0.0,0.5,0.0
core_005,inventory_coverage_rule,fixed_or_rule_policy,observed_calibration,observed_calibration,False,False,6,core_005__observed_calibration__episode_06,short_shelf_life,balanced_inventory,uniform,medium_margin,moderate_disposal_cost,recovered_demand,recovered_target_response,0.21817766466312813,0.21817766466312816,0.2698513220833427,0.9501144799780796,0.6802631578947369,0.0,0.0,0.0,1.0,0.5,0.2,0.3,0,0.0,2,1.236842105263158,0.6931471805599453,0.0,0.0,0.0,0.0,0.5,0.0,0.5,0.0
core_005,inventory_coverage_rule,fixed_or_rule_policy,observed_calibration,observed_calibration,False,False,7,core_005__observed_calibration__episode_07,short_shelf_life,balanced_inventory,uniform,medium_margin,moderate_disposal_cost,recovered_demand,recovered_target_response,0.21733387725340958,0.21733387725340958,0.2688076902871119,0.9490708481818488,0.6802631578947369,0.0,0.0,0.0,1.0,0.5,0.2,0.3,0,0.0,2,1.236842105263158,0.6931471805599453,0.0,0.0,0.0,0.0,0.5,0.0,0.5,0.0
core_005,selected_observed_financial_ppo,ppo_cross_scenario_financial_policy,observed_calibration,observed_calibration,True,False,0,core_005__observed_calibration__episode_00,short_shelf_life,balanced_inventory,uniform,medium_margin,moderate_disposal_cost,recovered_demand,recovered_target_response,0.3499999999999999,0.3499999999999999,0.4328947368421052,1.1131578947368421,0.6802631578947369,0.0,0.0,0.0,1.0,1.0,0.1,0.1,0,1.1102230246251565e-16,1,1.236842105263158,-0.0,1.1102230246251565e-16,0.0,0.0,0.0,1.0,0.0,0.0,0.0
