state_id,scenario_id,calibration_mode,source_policy,episode_index,day,prefix_actions,inventory_coverage_state,fraction_expiring_today,fraction_expiring_within_two_days,predicted_baseline_demand,episode_day,episode_period,remaining_inventory_life,shelf_life_class,scenario_inventory_coverage,age_profile,margin_scenario,disposal_scenario,demand_target,response_model,ppo_policy_id,ppo_training_calibration_mode,ppo_action,ppo_markdown,oracle_action,oracle_markdown,action_agrees_with_oracle,missed_positive_markdown_opportunity,unnecessary_markdown_action,normalized_profit_regret_vs_oracle
state_0075,core_006,observed_calibration,always_0pct,2,0,,5.771929740905762,0.3333333432674408,0.6666666865348816,0.486522376537323,0,early,3,short_shelf_life,high_inventory,uniform,medium_margin,moderate_disposal_cost,recovered_demand,recovered_target_response,selected_observed_financial_ppo,observed_calibration,2,0.1,5,0.4,False,False,False,0.18817454845932613
state_0075,core_006,observed_calibration,always_0pct,2,0,,5.771929740905762,0.3333333432674408,0.6666666865348816,0.486522376537323,0,early,3,short_shelf_life,high_inventory,uniform,medium_margin,moderate_disposal_cost,recovered_demand,recovered_target_response,selected_recovered_financial_ppo,recovered_calibration,1,0.05,5,0.4,False,False,False,0.15812468779417746
state_0076,core_006,observed_calibration,always_0pct,3,0,,5.970962047576904,0.3333333432674408,0.6666666865348816,0.47317707538604736,0,early,3,short_shelf_life,high_inventory,uniform,medium_margin,moderate_disposal_cost,recovered_demand,recovered_target_response,selected_observed_financial_ppo,observed_calibration,2,0.1,5,0.4,False,False,False,0.1763825775621653
state_0076,core_006,observed_calibration,always_0pct,3,0,,5.970962047576904,0.3333333432674408,0.6666666865348816,0.47317707538604736,0,early,3,short_shelf_life,high_inventory,uniform,medium_margin,moderate_disposal_cost,recovered_demand,recovered_target_response,selected_recovered_financial_ppo,recovered_calibration,1,0.05,5,0.4,False,False,False,0.14644129622381416
state_0077,core_006,observed_calibration,always_0pct,7,0,,5.411184310913086,0.3333333432674408,0.6666666865348816,0.7354214787483215,0,early,3,short_shelf_life,high_inventory,uniform,medium_margin,moderate_disposal_cost,recovered_demand,recovered_target_response,selected_observed_financial_ppo,observed_calibration,2,0.1,0,0.0,False,False,True,0.14343130055542364
state_0077,core_006,observed_calibration,always_0pct,7,0,,5.411184310913086,0.3333333432674408,0.6666666865348816,0.7354214787483215,0,early,3,short_shelf_life,high_inventory,uniform,medium_margin,moderate_disposal_cost,recovered_demand,recovered_target_response,selected_recovered_financial_ppo,recovered_calibration,1,0.05,0,0.0,False,False,True,0.10384619203169389
state_0078,core_006,observed_calibration,always_20pct,1,0,,6.184210300445557,0.3333333432674408,0.6666666865348816,0.4501940608024597,0,early,3,short_shelf_life,high_inventory,uniform,medium_margin,moderate_disposal_cost,recovered_demand,recovered_target_response,selected_observed_financial_ppo,observed_calibration,2,0.1,5,0.4,False,False,False,0.2132210369758013
state_0078,core_006,observed_calibration,always_20pct,1,0,,6.184210300445557,0.3333333432674408,0.6666666865348816,0.4501940608024597,0,early,3,short_shelf_life,high_inventory,uniform,medium_margin,moderate_disposal_cost,recovered_demand,recovered_target_response,selected_recovered_financial_ppo,recovered_calibration,1,0.05,5,0.4,False,False,False,0.18428516393204109
state_0079,core_006,observed_calibration,always_40pct,1,0,,6.184210300445557,0.3333333432674408,0.6666666865348816,0.4501940608024597,0,early,3,short_shelf_life,high_inventory,uniform,medium_margin,moderate_disposal_cost,recovered_demand,recovered_target_response,selected_observed_financial_ppo,observed_calibration,2,0.1,5,0.4,False,False,False,0.2132210369758013
state_0079,core_006,observed_calibration,always_40pct,1,0,,6.184210300445557,0.3333333432674408,0.6666666865348816,0.4501940608024597,0,early,3,short_shelf_life,high_inventory,uniform,medium_margin,moderate_disposal_cost,recovered_demand,recovered_target_response,selected_recovered_financial_ppo,recovered_calibration,1,0.05,5,0.4,False,False,False,0.18428516393204109
state_0080,core_006,observed_calibration,always_40pct,4,1,5,2.9372096061706543,0.43911439180374146,1.0,0.5430209040641785,1,early,2,short_shelf_life,high_inventory,uniform,medium_margin,moderate_disposal_cost,recovered_demand,recovered_target_response,selected_observed_financial_ppo,observed_calibration,2,0.1,0,0.0,False,False,True,0.05757106926157929
state_0080,core_006,observed_calibration,always_40pct,4,1,5,2.9372096061706543,0.43911439180374146,1.0,0.5430209040641785,1,early,2,short_shelf_life,high_inventory,uniform,medium_margin,moderate_disposal_cost,recovered_demand,recovered_target_response,selected_recovered_financial_ppo,recovered_calibration,2,0.1,0,0.0,False,False,True,0.05757106926157929
state_0081,core_006,observed_calibration,always_40pct,5,2,5|5,0.6056208610534668,1.0,1.0,0.7112001776695251,2,late,1,short_shelf_life,high_inventory,uniform,medium_margin,moderate_disposal_cost,recovered_demand,recovered_target_response,selected_observed_financial_ppo,observed_calibration,3,0.2,0,0.0,False,False,True,0.030733044770848122
state_0081,core_006,observed_calibration,always_40pct,5,2,5|5,0.6056208610534668,1.0,1.0,0.7112001776695251,2,late,1,short_shelf_life,high_inventory,uniform,medium_margin,moderate_disposal_cost,recovered_demand,recovered_target_response,selected_recovered_financial_ppo,recovered_calibration,4,0.3,0,0.0,False,False,True,0.04609956715627221
state_0082,core_006,observed_calibration,expiry_threshold_rule,1,0,,6.184210300445557,0.3333333432674408,0.6666666865348816,0.4501940608024597,0,early,3,short_shelf_life,high_inventory,uniform,medium_margin,moderate_disposal_cost,recovered_demand,recovered_target_response,selected_observed_financial_ppo,observed_calibration,2,0.1,5,0.4,False,False,False,0.2132210369758013
state_0082,core_006,observed_calibration,expiry_threshold_rule,1,0,,6.184210300445557,0.3333333432674408,0.6666666865348816,0.4501940608024597,0,early,3,short_shelf_life,high_inventory,uniform,medium_margin,moderate_disposal_cost,recovered_demand,recovered_target_response,selected_recovered_financial_ppo,recovered_calibration,1,0.05,5,0.4,False,False,False,0.18428516393204109
state_0083,core_006,recovered_calibration,always_0pct,0,0,,2.440021514892578,0.3333333432674408,0.6666666865348816,1.6303950548171997,0,early,3,short_shelf_life,high_inventory,uniform,medium_margin,moderate_disposal_cost,recovered_demand,recovered_target_response,selected_observed_financial_ppo,observed_calibration,2,0.1,0,0.0,False,False,True,0.10000000000000003
state_0083,core_006,recovered_calibration,always_0pct,0,0,,2.440021514892578,0.3333333432674408,0.6666666865348816,1.6303950548171997,0,early,3,short_shelf_life,high_inventory,uniform,medium_margin,moderate_disposal_cost,recovered_demand,recovered_target_response,selected_recovered_financial_ppo,recovered_calibration,1,0.05,0,0.0,False,False,True,0.0500000000000001
state_0084,core_006,recovered_calibration,always_0pct,0,1,0,1.1207789182662964,0.3017570376396179,1.0,1.295389175415039,1,early,2,short_shelf_life,high_inventory,uniform,medium_margin,moderate_disposal_cost,recovered_demand,recovered_target_response,selected_observed_financial_ppo,observed_calibration,2,0.1,0,0.0,False,False,True,0.04773887413758676
state_0084,core_006,recovered_calibration,always_0pct,0,1,0,1.1207789182662964,0.3017570376396179,1.0,1.295389175415039,1,early,2,short_shelf_life,high_inventory,uniform,medium_margin,moderate_disposal_cost,recovered_demand,recovered_target_response,selected_recovered_financial_ppo,recovered_calibration,1,0.05,0,0.0,False,False,True,0.02386943706879341
state_0085,core_006,recovered_calibration,always_0pct,0,2,0|0,0.145673930644989,1.0,1.0,1.4518882036209106,2,late,1,short_shelf_life,high_inventory,uniform,medium_margin,moderate_disposal_cost,recovered_demand,recovered_target_response,selected_observed_financial_ppo,observed_calibration,3,0.2,0,0.0,False,False,True,0.012432233930914194
state_0085,core_006,recovered_calibration,always_0pct,0,2,0|0,0.145673930644989,1.0,1.0,1.4518882036209106,2,late,1,short_shelf_life,high_inventory,uniform,medium_margin,moderate_disposal_cost,recovered_demand,recovered_target_response,selected_recovered_financial_ppo,recovered_calibration,4,0.3,0,0.0,False,False,True,0.018648350896371346
state_0086,core_006,recovered_calibration,always_0pct,1,0,,7.799272537231445,0.3333333432674408,0.6666666865348816,0.4419904053211212,0,early,3,short_shelf_life,high_inventory,uniform,medium_margin,moderate_disposal_cost,recovered_demand,recovered_target_response,selected_observed_financial_ppo,observed_calibration,3,0.2,5,0.4,False,False,False,0.11268094476881813
state_0086,core_006,recovered_calibration,always_0pct,1,0,,7.799272537231445,0.3333333432674408,0.6666666865348816,0.4419904053211212,0,early,3,short_shelf_life,high_inventory,uniform,medium_margin,moderate_disposal_cost,recovered_demand,recovered_target_response,selected_recovered_financial_ppo,recovered_calibration,1,0.05,5,0.4,False,False,False,0.09075247464556277
state_0087,core_006,recovered_calibration,always_0pct,1,1,0,5.122692108154297,0.5,1.0,0.44858264923095703,1,early,2,short_shelf_life,high_inventory,uniform,medium_margin,moderate_disposal_cost,recovered_demand,recovered_target_response,selected_observed_financial_ppo,observed_calibration,3,0.2,5,0.4,False,False,False,0.0772538389686296
state_0087,core_006,recovered_calibration,always_0pct,1,1,0,5.122692108154297,0.5,1.0,0.44858264923095703,1,early,2,short_shelf_life,high_inventory,uniform,medium_margin,moderate_disposal_cost,recovered_demand,recovered_target_response,selected_recovered_financial_ppo,recovered_calibration,4,0.3,5,0.4,False,False,False,0.04012924093624089
state_0088,core_006,recovered_calibration,always_0pct,2,0,,7.279321193695068,0.3333333432674408,0.6666666865348816,0.47008660435676575,0,early,3,short_shelf_life,high_inventory,uniform,medium_margin,moderate_disposal_cost,recovered_demand,recovered_target_response,selected_observed_financial_ppo,observed_calibration,3,0.2,5,0.4,False,False,False,0.09618439201168762
state_0088,core_006,recovered_calibration,always_0pct,2,0,,7.279321193695068,0.3333333432674408,0.6666666865348816,0.47008660435676575,0,early,3,short_shelf_life,high_inventory,uniform,medium_margin,moderate_disposal_cost,recovered_demand,recovered_target_response,selected_recovered_financial_ppo,recovered_calibration,2,0.1,5,0.4,False,False,False,0.10289229435758383
state_0089,core_006,recovered_calibration,always_0pct,3,0,,6.837368965148926,0.3333333432674408,0.6666666865348816,0.47694236040115356,0,early,3,short_shelf_life,high_inventory,uniform,medium_margin,moderate_disposal_cost,recovered_demand,recovered_target_response,selected_observed_financial_ppo,observed_calibration,3,0.2,5,0.4,False,False,False,0.0882024381304978
state_0089,core_006,recovered_calibration,always_0pct,3,0,,6.837368965148926,0.3333333432674408,0.6666666865348816,0.47694236040115356,0,early,3,short_shelf_life,high_inventory,uniform,medium_margin,moderate_disposal_cost,recovered_demand,recovered_target_response,selected_recovered_financial_ppo,recovered_calibration,2,0.1,5,0.4,False,False,False,0.08683904741558243
state_0090,core_006,recovered_calibration,always_0pct,6,1,0,3.617839813232422,0.5,1.0,0.7720814347267151,1,early,2,short_shelf_life,high_inventory,uniform,medium_margin,moderate_disposal_cost,recovered_demand,recovered_target_response,selected_observed_financial_ppo,observed_calibration,3,0.2,1,0.05,False,False,False,0.06861257149213387
state_0090,core_006,recovered_calibration,always_0pct,6,1,0,3.617839813232422,0.5,1.0,0.7720814347267151,1,early,2,short_shelf_life,high_inventory,uniform,medium_margin,moderate_disposal_cost,recovered_demand,recovered_target_response,selected_recovered_financial_ppo,recovered_calibration,3,0.2,1,0.05,False,False,False,0.06861257149213387
state_0091,core_006,recovered_calibration,always_0pct,7,0,,5.451850414276123,0.3333333432674408,0.6666666865348816,0.7860967516899109,0,early,3,short_shelf_life,high_inventory,uniform,medium_margin,moderate_disposal_cost,recovered_demand,recovered_target_response,selected_observed_financial_ppo,observed_calibration,3,0.2,1,0.05,False,False,False,0.09174974918595513
state_0091,core_006,recovered_calibration,always_0pct,7,0,,5.451850414276123,0.3333333432674408,0.6666666865348816,0.7860967516899109,0,early,3,short_shelf_life,high_inventory,uniform,medium_margin,moderate_disposal_cost,recovered_demand,recovered_target_response,selected_recovered_financial_ppo,recovered_calibration,1,0.05,1,0.05,True,False,False,0.0005506161422250688
state_0092,core_006,recovered_calibration,always_20pct,1,0,,7.799272537231445,0.3333333432674408,0.6666666865348816,0.4419904053211212,0,early,3,short_shelf_life,high_inventory,uniform,medium_margin,moderate_disposal_cost,recovered_demand,recovered_target_response,selected_observed_financial_ppo,observed_calibration,3,0.2,5,0.4,False,False,False,0.11268094476881813
state_0092,core_006,recovered_calibration,always_20pct,1,0,,7.799272537231445,0.3333333432674408,0.6666666865348816,0.4419904053211212,0,early,3,short_shelf_life,high_inventory,uniform,medium_margin,moderate_disposal_cost,recovered_demand,recovered_target_response,selected_recovered_financial_ppo,recovered_calibration,1,0.05,5,0.4,False,False,False,0.09075247464556277
state_0093,core_006,recovered_calibration,always_40pct,1,0,,7.799272537231445,0.3333333432674408,0.6666666865348816,0.4419904053211212,0,early,3,short_shelf_life,high_inventory,uniform,medium_margin,moderate_disposal_cost,recovered_demand,recovered_target_response,selected_observed_financial_ppo,observed_calibration,3,0.2,5,0.4,False,False,False,0.11268094476881813
state_0093,core_006,recovered_calibration,always_40pct,1,0,,7.799272537231445,0.3333333432674408,0.6666666865348816,0.4419904053211212,0,early,3,short_shelf_life,high_inventory,uniform,medium_margin,moderate_disposal_cost,recovered_demand,recovered_target_response,selected_recovered_financial_ppo,recovered_calibration,1,0.05,5,0.4,False,False,False,0.09075247464556277
state_0094,core_006,recovered_calibration,always_40pct,5,2,5|5,1.5877481698989868,1.0,1.0,0.8438664674758911,2,late,1,short_shelf_life,high_inventory,uniform,medium_margin,moderate_disposal_cost,recovered_demand,recovered_target_response,selected_observed_financial_ppo,observed_calibration,3,0.2,1,0.05,False,False,False,0.049901385170321555
state_0094,core_006,recovered_calibration,always_40pct,5,2,5|5,1.5877481698989868,1.0,1.0,0.8438664674758911,2,late,1,short_shelf_life,high_inventory,uniform,medium_margin,moderate_disposal_cost,recovered_demand,recovered_target_response,selected_recovered_financial_ppo,recovered_calibration,4,0.3,1,0.05,False,False,False,0.061765053567239554
state_0095,core_006,recovered_calibration,expiry_threshold_rule,1,0,,7.799272537231445,0.3333333432674408,0.6666666865348816,0.4419904053211212,0,early,3,short_shelf_life,high_inventory,uniform,medium_margin,moderate_disposal_cost,recovered_demand,recovered_target_response,selected_observed_financial_ppo,observed_calibration,3,0.2,5,0.4,False,False,False,0.11268094476881813
state_0095,core_006,recovered_calibration,expiry_threshold_rule,1,0,,7.799272537231445,0.3333333432674408,0.6666666865348816,0.4419904053211212,0,early,3,short_shelf_life,high_inventory,uniform,medium_margin,moderate_disposal_cost,recovered_demand,recovered_target_response,selected_recovered_financial_ppo,recovered_calibration,1,0.05,5,0.4,False,False,False,0.09075247464556277
state_0096,core_009,observed_calibration,always_0pct,0,0,,2.21427583694458,0.1428571492433548,0.2857142984867096,1.514770746231079,0,early,7,medium_shelf_life,high_inventory,uniform,medium_margin,moderate_disposal_cost,observed_sales_demand,observed_target_response,selected_observed_financial_ppo,observed_calibration,1,0.05,0,0.0,False,False,True,0.050000000000000044
state_0096,core_009,observed_calibration,always_0pct,0,0,,2.21427583694458,0.1428571492433548,0.2857142984867096,1.514770746231079,0,early,7,medium_shelf_life,high_inventory,uniform,medium_margin,moderate_disposal_cost,observed_sales_demand,observed_target_response,selected_recovered_financial_ppo,recovered_calibration,1,0.05,0,0.0,False,False,True,0.050000000000000044
state_0097,core_009,observed_calibration,always_0pct,0,1,0,0.81682288646698,0.0,0.0,1.1891764402389526,1,early,6,medium_shelf_life,high_inventory,uniform,medium_margin,moderate_disposal_cost,observed_sales_demand,observed_target_response,selected_observed_financial_ppo,observed_calibration,0,0.0,0,0.0,True,False,False,0.0
state_0097,core_009,observed_calibration,always_0pct,0,1,0,0.81682288646698,0.0,0.0,1.1891764402389526,1,early,6,medium_shelf_life,high_inventory,uniform,medium_margin,moderate_disposal_cost,observed_sales_demand,observed_target_response,selected_recovered_financial_ppo,recovered_calibration,0,0.0,0,0.0,True,False,False,0.0
state_0098,core_009,observed_calibration,always_0pct,1,0,,6.184210300445557,0.1428571492433548,0.2857142984867096,0.4501940608024597,0,early,7,medium_shelf_life,high_inventory,uniform,medium_margin,moderate_disposal_cost,observed_sales_demand,observed_target_response,selected_observed_financial_ppo,observed_calibration,0,0.0,0,0.0,True,False,False,0.0
state_0098,core_009,observed_calibration,always_0pct,1,0,,6.184210300445557,0.1428571492433548,0.2857142984867096,0.4501940608024597,0,early,7,medium_shelf_life,high_inventory,uniform,medium_margin,moderate_disposal_cost,observed_sales_demand,observed_target_response,selected_recovered_financial_ppo,recovered_calibration,1,0.05,0,0.0,False,False,True,0.02834497032726213
state_0099,core_009,observed_calibration,always_0pct,1,3,0|0|0,2.514131784439087,0.015170061960816383,0.3434467017650604,0.49274179339408875,3,middle,4,medium_shelf_life,high_inventory,uniform,medium_margin,moderate_disposal_cost,observed_sales_demand,observed_target_response,selected_observed_financial_ppo,observed_calibration,2,0.1,0,0.0,False,False,True,0.043517303025306875
state_0099,core_009,observed_calibration,always_0pct,1,3,0|0|0,2.514131784439087,0.015170061960816383,0.3434467017650604,0.49274179339408875,3,middle,4,medium_shelf_life,high_inventory,uniform,medium_margin,moderate_disposal_cost,observed_sales_demand,observed_target_response,selected_recovered_financial_ppo,recovered_calibration,1,0.05,0,0.0,False,False,True,0.021758651512653493
state_0100,core_009,observed_calibration,always_0pct,2,0,,5.771929740905762,0.1428571492433548,0.2857142984867096,0.486522376537323,0,early,7,medium_shelf_life,high_inventory,uniform,medium_margin,moderate_disposal_cost,observed_sales_demand,observed_target_response,selected_observed_financial_ppo,observed_calibration,0,0.0,0,0.0,True,False,False,0.0
state_0100,core_009,observed_calibration,always_0pct,2,0,,5.771929740905762,0.1428571492433548,0.2857142984867096,0.486522376537323,0,early,7,medium_shelf_life,high_inventory,uniform,medium_margin,moderate_disposal_cost,observed_sales_demand,observed_target_response,selected_recovered_financial_ppo,recovered_calibration,1,0.05,0,0.0,False,False,True,0.029657599497509957
state_0101,core_009,observed_calibration,always_0pct,3,3,0|0|0,2.2703359127044678,0.0,0.30854809284210205,0.7317526340484619,3,middle,4,medium_shelf_life,high_inventory,uniform,medium_margin,moderate_disposal_cost,observed_sales_demand,observed_target_response,selected_observed_financial_ppo,observed_calibration,1,0.05,0,0.0,False,False,True,0.020660459548651866
state_0101,core_009,observed_calibration,always_0pct,3,3,0|0|0,2.2703359127044678,0.0,0.30854809284210205,0.7317526340484619,3,middle,4,medium_shelf_life,high_inventory,uniform,medium_margin,moderate_disposal_cost,observed_sales_demand,observed_target_response,selected_recovered_financial_ppo,recovered_calibration,1,0.05,0,0.0,False,False,True,0.020660459548651866
state_0102,core_009,observed_calibration,always_0pct,3,4,0|0|0|0,0.583579421043396,0.0,0.0,0.6361842155456543,4,middle,3,medium_shelf_life,high_inventory,uniform,medium_margin,moderate_disposal_cost,observed_sales_demand,observed_target_response,selected_observed_financial_ppo,observed_calibration,1,0.05,0,0.0,False,False,True,0.005869715111510132
state_0102,core_009,observed_calibration,always_0pct,3,4,0|0|0|0,0.583579421043396,0.0,0.0,0.6361842155456543,4,middle,3,medium_shelf_life,high_inventory,uniform,medium_margin,moderate_disposal_cost,observed_sales_demand,observed_target_response,selected_recovered_financial_ppo,recovered_calibration,1,0.05,0,0.0,False,False,True,0.005869715111510132
state_0103,core_009,observed_calibration,always_20pct,1,0,,6.184210300445557,0.1428571492433548,0.2857142984867096,0.4501940608024597,0,early,7,medium_shelf_life,high_inventory,uniform,medium_margin,moderate_disposal_cost,observed_sales_demand,observed_target_response,selected_observed_financial_ppo,observed_calibration,0,0.0,0,0.0,True,False,False,0.0
state_0103,core_009,observed_calibration,always_20pct,1,0,,6.184210300445557,0.1428571492433548,0.2857142984867096,0.4501940608024597,0,early,7,medium_shelf_life,high_inventory,uniform,medium_margin,moderate_disposal_cost,observed_sales_demand,observed_target_response,selected_recovered_financial_ppo,recovered_calibration,1,0.05,0,0.0,False,False,True,0.02834497032726213
state_0104,core_009,observed_calibration,always_20pct,1,2,3|3,3.49120831489563,0.05050946772098541,0.28788208961486816,0.4991759955883026,2,middle,5,medium_shelf_life,high_inventory,uniform,medium_margin,moderate_disposal_cost,observed_sales_demand,observed_target_response,selected_observed_financial_ppo,observed_calibration,2,0.1,0,0.0,False,False,True,0.06018265086838931
state_0104,core_009,observed_calibration,always_20pct,1,2,3|3,3.49120831489563,0.05050946772098541,0.28788208961486816,0.4991759955883026,2,middle,5,medium_shelf_life,high_inventory,uniform,medium_margin,moderate_disposal_cost,observed_sales_demand,observed_target_response,selected_recovered_financial_ppo,recovered_calibration,1,0.05,0,0.0,False,False,True,0.030091325434194682
state_0105,core_009,observed_calibration,always_20pct,2,3,3|3|3,1.9380974769592285,0.0,0.23731841146945953,0.5325266718864441,3,middle,4,medium_shelf_life,high_inventory,uniform,medium_margin,moderate_disposal_cost,observed_sales_demand,observed_target_response,selected_observed_financial_ppo,observed_calibration,2,0.1,0,0.0,False,False,True,0.03746180484326317
state_0105,core_009,observed_calibration,always_20pct,2,3,3|3|3,1.9380974769592285,0.0,0.23731841146945953,0.5325266718864441,3,middle,4,medium_shelf_life,high_inventory,uniform,medium_margin,moderate_disposal_cost,observed_sales_demand,observed_target_response,selected_recovered_financial_ppo,recovered_calibration,1,0.05,0,0.0,False,False,True,0.018730902421631612
state_0106,core_009,observed_calibration,always_40pct,1,0,,6.184210300445557,0.1428571492433548,0.2857142984867096,0.4501940608024597,0,early,7,medium_shelf_life,high_inventory,uniform,medium_margin,moderate_disposal_cost,observed_sales_demand,observed_target_response,selected_observed_financial_ppo,observed_calibration,0,0.0,0,0.0,True,False,False,0.0
state_0106,core_009,observed_calibration,always_40pct,1,0,,6.184210300445557,0.1428571492433548,0.2857142984867096,0.4501940608024597,0,early,7,medium_shelf_life,high_inventory,uniform,medium_margin,moderate_disposal_cost,observed_sales_demand,observed_target_response,selected_recovered_financial_ppo,recovered_calibration,1,0.05,0,0.0,False,False,True,0.02834497032726213
state_0107,core_009,observed_calibration,always_40pct,2,1,5,2.7759673595428467,0.0,0.018866349011659622,0.5765072107315063,1,early,6,medium_shelf_life,high_inventory,uniform,medium_margin,moderate_disposal_cost,observed_sales_demand,observed_target_response,selected_observed_financial_ppo,observed_calibration,0,0.0,0,0.0,True,False,False,0.0
state_0107,core_009,observed_calibration,always_40pct,2,1,5,2.7759673595428467,0.0,0.018866349011659622,0.5765072107315063,1,early,6,medium_shelf_life,high_inventory,uniform,medium_margin,moderate_disposal_cost,observed_sales_demand,observed_target_response,selected_recovered_financial_ppo,recovered_calibration,0,0.0,0,0.0,True,False,False,0.0
state_0108,core_009,observed_calibration,expiry_threshold_rule,1,0,,6.184210300445557,0.1428571492433548,0.2857142984867096,0.4501940608024597,0,early,7,medium_shelf_life,high_inventory,uniform,medium_margin,moderate_disposal_cost,observed_sales_demand,observed_target_response,selected_observed_financial_ppo,observed_calibration,0,0.0,0,0.0,True,False,False,0.0
state_0108,core_009,observed_calibration,expiry_threshold_rule,1,0,,6.184210300445557,0.1428571492433548,0.2857142984867096,0.4501940608024597,0,early,7,medium_shelf_life,high_inventory,uniform,medium_margin,moderate_disposal_cost,observed_sales_demand,observed_target_response,selected_recovered_financial_ppo,recovered_calibration,1,0.05,0,0.0,False,False,True,0.02834497032726213
state_0109,core_009,recovered_calibration,always_0pct,0,0,,2.440021514892578,0.1428571492433548,0.2857142984867096,1.6303950548171997,0,early,7,medium_shelf_life,high_inventory,uniform,medium_margin,moderate_disposal_cost,observed_sales_demand,observed_target_response,selected_observed_financial_ppo,observed_calibration,0,0.0,0,0.0,True,False,False,0.0
state_0109,core_009,recovered_calibration,always_0pct,0,0,,2.440021514892578,0.1428571492433548,0.2857142984867096,1.6303950548171997,0,early,7,medium_shelf_life,high_inventory,uniform,medium_margin,moderate_disposal_cost,observed_sales_demand,observed_target_response,selected_recovered_financial_ppo,recovered_calibration,1,0.05,0,0.0,False,False,True,0.0500000000000001
state_0110,core_009,recovered_calibration,always_0pct,0,1,0,1.1207789182662964,0.0,0.0,1.295389175415039,1,early,6,medium_shelf_life,high_inventory,uniform,medium_margin,moderate_disposal_cost,observed_sales_demand,observed_target_response,selected_observed_financial_ppo,observed_calibration,0,0.0,0,0.0,True,False,False,0.0
state_0110,core_009,recovered_calibration,always_0pct,0,1,0,1.1207789182662964,0.0,0.0,1.295389175415039,1,early,6,medium_shelf_life,high_inventory,uniform,medium_margin,moderate_disposal_cost,observed_sales_demand,observed_target_response,selected_recovered_financial_ppo,recovered_calibration,0,0.0,0,0.0,True,False,False,0.0
state_0111,core_009,recovered_calibration,always_0pct,0,2,0|0,0.145673930644989,0.0,0.0,1.4518882036209106,2,middle,5,medium_shelf_life,high_inventory,uniform,medium_margin,moderate_disposal_cost,observed_sales_demand,observed_target_response,selected_observed_financial_ppo,observed_calibration,0,0.0,0,0.0,True,False,False,0.0
state_0111,core_009,recovered_calibration,always_0pct,0,2,0|0,0.145673930644989,0.0,0.0,1.4518882036209106,2,middle,5,medium_shelf_life,high_inventory,uniform,medium_margin,moderate_disposal_cost,observed_sales_demand,observed_target_response,selected_recovered_financial_ppo,recovered_calibration,0,0.0,0,0.0,True,False,False,0.0
state_0112,core_009,recovered_calibration,always_0pct,1,0,,7.799272537231445,0.1428571492433548,0.2857142984867096,0.4419904053211212,0,early,7,medium_shelf_life,high_inventory,uniform,medium_margin,moderate_disposal_cost,observed_sales_demand,observed_target_response,selected_observed_financial_ppo,observed_calibration,0,0.0,0,0.0,True,False,False,0.0
state_0112,core_009,recovered_calibration,always_0pct,1,0,,7.799272537231445,0.1428571492433548,0.2857142984867096,0.4419904053211212,0,early,7,medium_shelf_life,high_inventory,uniform,medium_margin,moderate_disposal_cost,observed_sales_demand,observed_target_response,selected_recovered_financial_ppo,recovered_calibration,0,0.0,0,0.0,True,False,False,0.0
state_0113,core_009,recovered_calibration,always_0pct,1,4,0|0|0|0,3.108201026916504,0.3283752501010895,0.6641876101493835,0.48641279339790344,4,middle,3,medium_shelf_life,high_inventory,uniform,medium_margin,moderate_disposal_cost,observed_sales_demand,observed_target_response,selected_observed_financial_ppo,observed_calibration,3,0.2,0,0.0,False,False,True,0.08508152544762343
state_0113,core_009,recovered_calibration,always_0pct,1,4,0|0|0|0,3.108201026916504,0.3283752501010895,0.6641876101493835,0.48641279339790344,4,middle,3,medium_shelf_life,high_inventory,uniform,medium_margin,moderate_disposal_cost,observed_sales_demand,observed_target_response,selected_recovered_financial_ppo,recovered_calibration,1,0.05,0,0.0,False,False,True,0.021270381361905843
state_0114,core_009,recovered_calibration,always_0pct,3,0,,6.837368965148926,0.1428571492433548,0.2857142984867096,0.47694236040115356,0,early,7,medium_shelf_life,high_inventory,uniform,medium_margin,moderate_disposal_cost,observed_sales_demand,observed_target_response,selected_observed_financial_ppo,observed_calibration,0,0.0,0,0.0,True,False,False,0.0
state_0114,core_009,recovered_calibration,always_0pct,3,0,,6.837368965148926,0.1428571492433548,0.2857142984867096,0.47694236040115356,0,early,7,medium_shelf_life,high_inventory,uniform,medium_margin,moderate_disposal_cost,observed_sales_demand,observed_target_response,selected_recovered_financial_ppo,recovered_calibration,0,0.0,0,0.0,True,False,False,0.0
state_0115,core_009,recovered_calibration,always_0pct,4,0,,6.442282199859619,0.1428571492433548,0.2857142984867096,0.4778903126716614,0,early,7,medium_shelf_life,high_inventory,uniform,medium_margin,moderate_disposal_cost,observed_sales_demand,observed_target_response,selected_observed_financial_ppo,observed_calibration,0,0.0,0,0.0,True,False,False,0.0
state_0115,core_009,recovered_calibration,always_0pct,4,0,,6.442282199859619,0.1428571492433548,0.2857142984867096,0.4778903126716614,0,early,7,medium_shelf_life,high_inventory,uniform,medium_margin,moderate_disposal_cost,observed_sales_demand,observed_target_response,selected_recovered_financial_ppo,recovered_calibration,0,0.0,0,0.0,True,False,False,0.0
state_0116,core_009,recovered_calibration,always_0pct,5,1,0,4.914806842803955,0.14380644261837006,0.31504514813423157,0.7440585494041443,1,early,6,medium_shelf_life,high_inventory,uniform,medium_margin,moderate_disposal_cost,observed_sales_demand,observed_target_response,selected_observed_financial_ppo,observed_calibration,0,0.0,0,0.0,True,False,False,0.0
