scenario_id,policy,shelf_life_class,inventory_coverage,age_profile,margin_scenario,disposal_scenario,normalized_accounting_profit,raw_accounting_profit,physical_waste_units,waste_rate,sell_through_rate,terminal_inventory,average_markdown,first_markdown_day,episode_length,stockout_rate,episode_conservation_error,raw_financial_sum_error
core_017,always_5pct,long_shelf_life,balanced_inventory,uniform,medium_margin,moderate_disposal_cost,0.3999999999999999,0.6316656803028862,0.0,0.0,1.0,0.0,0.0,0.0,2.875,0.0,2.7755575615628914e-17,2.7755575615628914e-17
core_017,expiry_threshold_rule,long_shelf_life,balanced_inventory,uniform,medium_margin,moderate_disposal_cost,0.39968009864565235,0.6307037457958442,0.0,0.0,1.0,0.0,0.0,0.0,2.875,0.0,2.7755575615628914e-17,0.0
core_017,inventory_coverage_rule,long_shelf_life,balanced_inventory,uniform,medium_margin,moderate_disposal_cost,0.2104777333927761,0.3331045884941564,0.0,0.0,1.0,0.0,0.0,0.0,2.5,0.0,2.7755575615628914e-17,0.0
core_018,always_0pct,long_shelf_life,high_inventory,uniform,medium_margin,moderate_disposal_cost,0.44999999999999996,1.421247780681494,0.0,0.0,1.0,0.0,0.0,-1.0,5.125,0.0,2.220446049250313e-16,2.7755575615628914e-17
core_018,always_10pct,long_shelf_life,high_inventory,uniform,medium_margin,moderate_disposal_cost,0.35,1.1054149405300508,0.0,0.0,1.0,0.0,0.0,0.0,5.0,0.0,1.6653345369377348e-16,0.0
core_018,always_20pct,long_shelf_life,high_inventory,uniform,medium_margin,moderate_disposal_cost,0.25,0.7895821003786079,0.0,0.0,1.0,6.938893903907228e-18,0.0,0.0,4.625,0.0,1.734723475976807e-16,2.7755575615628914e-17
core_018,always_40pct,long_shelf_life,high_inventory,uniform,medium_margin,moderate_disposal_cost,0.04999999999999993,0.15791642007572138,0.0,0.0,1.0,1.3877787807814457e-17,0.0,0.0,3.375,0.0,1.249000902703301e-16,0.0
core_018,always_5pct,long_shelf_life,high_inventory,uniform,medium_margin,moderate_disposal_cost,0.3999999999999999,1.2633313606057721,0.0,0.0,1.0,0.0,0.0,0.0,4.875,0.0,5.551115123125783e-17,2.7755575615628914e-17
core_018,expiry_threshold_rule,long_shelf_life,high_inventory,uniform,medium_margin,moderate_disposal_cost,0.42373744316593787,1.3378599826374662,0.0,0.0,1.0,0.0,0.0,0.0,5.125,0.0,1.1102230246251565e-16,2.7755575615628914e-17
core_018,inventory_coverage_rule,long_shelf_life,high_inventory,uniform,medium_margin,moderate_disposal_cost,0.1941149570656771,0.6135416019825323,0.0,0.0,1.0,6.938893903907228e-18,0.0,0.0,4.375,0.0,6.245004513516506e-17,6.938893903907228e-18
